(-0.324885-0.269741j)
(-0.0460234-0.129841j)
(-0.0862756-0.0919185j)
(-0.102256-0.0396194j)
(-0.0901315+0.0134266j)
(-0.0532537+0.0532315j)
(-0.00179839+0.0693178j)
(0.0502484+0.0575345j)
(0.0892979+0.0217624j)
(0.105849-0.0279586j)
(0.0961337-0.0787602j)
(0.0630397-0.117718j)
(0.0157609-0.135721j)
(-0.033485-0.128615j)
(-0.0725699-0.0988833j)
(-0.0921188-0.054267j)
(-0.0871879-0.00633372j)
(-0.059515+0.0326072j)
(-0.0165759+0.0524849j)
(0.0299499+0.0483975j)
(0.0679139+0.0221105j)
(0.0877287-0.0189763j)
(0.0849637-0.0638907j)
(0.0609514-0.10128j)
(0.0223207-0.12214j)
(-0.0210088-0.121681j)
(-0.0582948-0.100437j)
(-0.0803158-0.0641874j)
(-0.0817297-0.0223847j)
(-0.0625541+0.0146739j)
(-0.0281436+0.0370636j)
(0.0122532+0.0391954j)
(0.0480771+0.0212523j)
(0.0702342-0.0113093j)
(0.0735171-0.0500738j)
(0.0575345-0.0850291j)
(0.0269814-0.107585j)
(-0.0103126-0.112249j)
(-0.0448174-0.0984628j)
(-0.0679554-0.0698926j)
(-0.0742358-0.0341588j)
(-0.0623306-0.000548186j)
(-0.0357775+0.0224749j)
(-0.00178042+0.029464j)
(0.0307813+0.0189559j)
(0.0533168-0.00574705j)
(0.0607281-0.0377857j)
(0.0516016-0.0690597j)
(0.0286776-0.0915201j)
(-0.00187162-0.0993016j)
(-0.0320049-0.091047j)
(-0.0539506-0.0691686j)
(-0.0621473-0.0395202j)
(-0.0546221-0.00998634j)
(-0.033454+0.0118842j)
(-0.00415775+0.0205684j)
(0.0256521+0.0138949j)
(0.0484308-0.00657371j)
(0.0584756-0.0353319j)
(0.0535975-0.0653897j)
(0.0351747-0.0892487j)
(0.00798279-0.101231j)
(-0.0210971-0.0988491j)
(-0.0450373-0.0831617j)
(-0.0582514-0.0584375j)
(-0.0577047-0.0313141j)
(-0.0443448-0.00842369j)
(-0.0217264+0.00450134j)
(0.00385267+0.00451589j)
(0.0256237-0.00787895j)
(0.0381314-0.029223j)
(0.0384212-0.0539603j)
(0.0266482-0.0755444j)
(0.00585046-0.0882236j)
(-0.0182776-0.0891792j)
(-0.0395067-0.0784076j)
(-0.0526412-0.0588017j)
(-0.0546797-0.0353686j)
(-0.0451455-0.014158j)
(-0.0264439-0.000468613j)
(-0.00347966+0.00228208j)
(0.0175921-0.00641273j)
(0.0315996-0.0243019j)
(0.0352177-0.0467833j)
(0.0275326-0.0680355j)
(0.0104724-0.0827228j)
(-0.0113022-0.0873446j)
(-0.0321978-0.0810663j)
(-0.0472553-0.0655692j)
(-0.0528867-0.0449377j)
(-0.0477391-0.0243231j)
(-0.0332792-0.00873423j)
(-0.0130436-0.00233018j)
(0.00761211-0.00660251j)
(0.0235016-0.02039j)
(0.0307158-0.0400144j)
(0.0275662-0.0606455j)
(0.014881-0.0772117j)
(-0.00392836-0.0856714j)
(-0.0241154-0.0842725j)
(-0.0408175-0.0734829j)
(-0.0504164-0.0561687j)
(-0.0504786-0.0367129j)
(-0.0411218-0.0199549j)
(-0.0248474-0.00997335j)
(-0.00607085-0.00928672j)
(0.0106645-0.0178431j)
(0.0210952-0.0332214j)
(0.0228142-0.0516864j)
(0.0155596-0.0686248j)
(0.00134939-0.0799201j)
(-0.0164242-0.0831389j)
(-0.0332154-0.0776793j)
(-0.0451029-0.0651387j)
(-0.0495144-0.0488323j)
(-0.0455964-0.0329315j)
(-0.0346024-0.0213293j)
(-0.0197474-0.0167591j)
(-0.00475979-0.0201429j)
(0.00610119-0.0301952j)
(0.0102754-0.0442555j)
(0.00700885-0.0586224j)
(-0.00289244-0.0692806j)
(-0.0170381-0.0739425j)
(-0.0315236-0.0711218j)
(-0.0427941-0.0613462j)
(-0.0480463-0.0472936j)
(-0.0461073-0.0326174j)
(-0.0372993-0.0206337j)
(-0.0240561-0.0144455j)
(-0.00948465-0.0153444j)
(0.00267944-0.0230279j)
(0.00954886-0.0354893j)
(0.00939721-0.0492407j)
(0.00259262-0.0610136j)
(-0.00889873-0.0679976j)
(-0.0221515-0.0684119j)
(-0.0337079-0.0624423j)
(-0.0407309-0.0516821j)
(-0.0418234-0.0386606j)
(-0.0364689-0.0268472j)
(-0.0259362-0.0194075j)
(-0.0131073-0.0178281j)
(-0.00141975-0.0224959j)
(0.0065114-0.0320823j)
(0.00880936-0.0440846j)
(0.00523156-0.055494j)
(-0.00332451-0.0633741j)
(-0.0143173-0.0660547j)
(-0.0249113-0.0629608j)
(-0.0322626-0.0551454j)
(-0.034616-0.0446565j)
(-0.0312398-0.0344718j)
(-0.0231069-0.0274929j)
(-0.0122487-0.0256335j)
(-0.00166187-0.0293754j)
(0.00586031-0.038119j)
(0.00831255-0.0497965j)
(0.0049119-0.0614105j)
(-0.0035389-0.0701704j)
(-0.0151924-0.0740693j)
(-0.0274171-0.0720862j)
(-0.0374162-0.0647734j)
(-0.0427838-0.0540625j)
(-0.0424948-0.0422049j)
(-0.0369012-0.0320975j)
(-0.0273916-0.0260898j)
(-0.0163446-0.0255005j)
(-0.00658719-0.0302807j)
(-0.00061971-0.0388227j)
(0.000282645-0.04903j)
(-0.00369525-0.0585039j)
(-0.0116765-0.0646172j)
(-0.0216086-0.0657109j)
(-0.0308588-0.06181j)
(-0.0370758-0.0542617j)
(-0.0387627-0.0446879j)
(-0.0354598-0.0354359j)
(-0.0280986-0.028932j)
(-0.0186922-0.0269775j)
(-0.00943242-0.0298485j)
(-0.00280139-0.036784j)
(-0.000391751-0.0460629j)
(-0.00273156-0.0554499j)
(-0.00924831-0.0625458j)
(-0.0182922-0.0656645j)
(-0.0276719-0.064103j)
(-0.0352274-0.0581624j)
(-0.0390747-0.049427j)
(-0.0379916-0.0401315j)
(-0.0325135-0.0324959j)
(-0.0243672-0.0283928j)
(-0.0152338-0.0288198j)
(-0.00718427-0.0338271j)
(-0.00251436-0.0421073j)
(-0.00237891-0.0515829j)
(-0.00678595-0.0600503j)
(-0.0146658-0.0656019j)
(-0.0242353-0.0668483j)
(-0.0333186-0.063631j)
(-0.0398294-0.0566603j)
(-0.0421666-0.0474318j)
(-0.0400161-0.0382005j)
(-0.0339642-0.0312645j)
(-0.025574-0.0280198j)
(-0.0167901-0.02914j)
(-0.00968507-0.034187j)
(-0.00576749-0.0417972j)
(-0.00591804-0.0503102j)
(-0.0100012-0.0576425j)
(-0.0169031-0.0621423j)
(-0.0247566-0.0629105j)
(-0.0318412-0.059921j)
(-0.0365484-0.0543197j)
(-0.0379406-0.0474645j)
(-0.0360228-0.0411966j)
(-0.0314211-0.0369492j)
(-0.0256449-0.0355446j)
(-0.0202122-0.0372754j)
(-0.0166347-0.0414448j)
(-0.0158104-0.0468013j)
(-0.0178856-0.0519677j)
(-0.0222692-0.0553952j)
(-0.0279533-0.055942j)
(-0.0331693-0.0535521j)
(-0.036604-0.0488902j)
(-0.0373071-0.0430152j)
(-0.0352035-0.0379069j)
(-0.0307946-0.0344869j)
(-0.0254396-0.033614j)
(-0.0203522-0.0355974j)
(-0.016727-0.0398238j)
(-0.0158868-0.0452544j)
(-0.0181616-0.0505096j)
(-0.0228825-0.0539499j)
(-0.0286078-0.0547422j)
(-0.0340655-0.0523771j)
(-0.0380154-0.0473661j)
(-0.0390875-0.040883j)
(-0.0369196-0.0343547j)
(-0.0317955-0.0295246j)
(-0.0247469-0.0274813j)
(-0.0174462-0.0289591j)
(-0.0116269-0.0337136j)
(-0.00854577-0.0407696j)
(-0.0094273-0.0482642j)
(-0.0128626-0.0550539j)
(-0.018946-0.0591993j)
(-0.0261266-0.0600373j)
(-0.0327549-0.0578107j)
(-0.0374472-0.0529165j)
(-0.0394414-0.0465026j)
(-0.0383587-0.0401669j)
(-0.0345798-0.0356414j)
(-0.0292445-0.0334394j)
(-0.0237804-0.0339685j)
(-0.0195865-0.0368194j)
(-0.0174379-0.0412585j)
(-0.0177966-0.0457429j)
(-0.0204944-0.0491996j)
(-0.0244062-0.0506906j)
(-0.0282546-0.0499387j)
(-0.0308846-0.0472618j)
(-0.0316897-0.0433977j)
(-0.0301401-0.039716j)
(-0.0268454-0.0374244j)
(-0.022502-0.0372466j)
(-0.0182706-0.0394501j)
(-0.0153905-0.0438151j)
(-0.0148589-0.0492854j)
(-0.0170529-0.0547678j)
(-0.0217254-0.0587975j)
(-0.0279356-0.0605734j)
(-0.0344826-0.0594335j)
(-0.0399904-0.0557847j)
(-0.043174-0.0502654j)
(-0.0437004-0.0440514j)
(-0.0416793-0.0385059j)
(-0.037581-0.0346475j)
(-0.0324646-0.0328678j)
(-0.0275356-0.0336028j)
(-0.0238071-0.0364894j)
(-0.0221546-0.0405061j)
(-0.0228649-0.0443811j)
(-0.0254247-0.047214j)
(-0.0289059-0.0482004j)
(-0.0323218-0.0472429j)
(-0.0347288-0.0451789j)
(-0.0353629-0.0421632j)
(-0.0339048-0.0383817j)
(-0.030688-0.0356836j)
(-0.0267558-0.0352339j)
(-0.0227891-0.0368911j)
(-0.0200545-0.040459j)
(-0.0191439-0.0451581j)
(-0.0202198-0.049929j)
(-0.0233833-0.0538614j)
(-0.0281877-0.0560555j)
(-0.0335439-0.0561394j)
(-0.0381392-0.0541553j)
(-0.0413898-0.0503754j)
(-0.042633-0.0457379j)
(-0.0417621-0.0412458j)
(-0.0392144-0.0380182j)
(-0.0356199-0.0365179j)
(-0.0319942-0.0368668j)
(-0.0291564-0.0389562j)
(-0.0278604-0.0420537j)
(-0.0283325-0.0454813j)
(-0.0306117-0.0483141j)
(-0.0341469-0.0498978j)
(-0.0380775-0.0495961j)
(-0.0416585-0.0473832j)
(-0.0437878-0.0437174j)
(-0.0441269-0.0393792j)
(-0.0424687-0.0352983j)
(-0.0391905-0.0323821j)
(-0.0348046-0.0312518j)
(-0.0303653-0.0322624j)
(-0.0269607-0.0351135j)
(-0.0253294-0.0393819j)
(-0.0255336-0.0441004j)
(-0.0278839-0.0482498j)
(-0.0319726-0.0507734j)
(-0.0368021-0.0512712j)
(-0.0413073-0.04967j)
(-0.0446166-0.0463715j)
(-0.0461446-0.0420923j)
(-0.0456599-0.0377881j)
(-0.0432497-0.034341j)
(-0.0396721-0.0324554j)
(-0.0357338-0.0325993j)
(-0.0324928-0.0346442j)
(-0.0308359-0.037892j)
(-0.0312077-0.0415168j)
(-0.0331425-0.0445845j)
(-0.0365737-0.0461144j)
(-0.0406818-0.0455837j)
(-0.0441734-0.0431392j)
(-0.0460034-0.0394152j)
(-0.045851-0.0351048j)
(-0.0436528-0.0314003j)
(-0.0399136-0.0291066j)
(-0.0354387-0.0289322j)
(-0.0314263-0.0309982j)
(-0.0288311-0.0348448j)
(-0.0285359-0.0395114j)
(-0.0308499-0.0437683j)
(-0.0351724-0.0464468j)
(-0.0402274-0.0467982j)
(-0.0450691-0.0446225j)
(-0.0483737-0.0402754j)
(-0.0493371-0.0347351j)
(-0.0478153-0.0291125j)
(-0.0437973-0.0249737j)
(-0.0381965-0.0233528j)
(-0.032481-0.0246532j)
(-0.0281604-0.0284223j)
(-0.0262826-0.033908j)
(-0.0273051-0.0397385j)
(-0.0310481-0.0443567j)
(-0.036774-0.0462697j)
(-0.0429578-0.0451443j)
(-0.0478809-0.0412857j)
(-0.050436-0.0354416j)
(-0.0499364-0.0289511j)
(-0.0463505-0.0234359j)
(-0.0404911-0.0201073j)
(-0.0338662-0.0200008j)
(-0.0280114-0.0232467j)
(-0.0245966-0.0289423j)
(-0.0246042-0.0355282j)
(-0.0280357-0.041302j)
(-0.0336255-0.0446785j)
(-0.0402905-0.0447321j)
(-0.0464263-0.0413081j)
(-0.05016-0.0352623j)
(-0.0502642-0.0280811j)
(-0.0467297-0.0216094j)
(-0.0403135-0.0176502j)
(-0.0325627-0.0173934j)
(-0.0253406-0.021057j)
(-0.0205809-0.0279664j)
(-0.0199109-0.0367023j)
(-0.0235268-0.0450888j)
(-0.0306546-0.0510356j)
(-0.0399334-0.0531225j)
(-0.049437-0.0507524j)
(-0.0569392-0.0443601j)
(-0.0607277-0.0354005j)
(-0.0601387-0.0259689j)
(-0.0553924-0.0179549j)
(-0.0479921-0.0135j)
(-0.0397562-0.0132568j)
(-0.0329064-0.0169977j)
(-0.0292404-0.0232043j)
(-0.0296424-0.0301361j)
(-0.0336345-0.0358109j)
(-0.0401814-0.0383073j)
(-0.0473612-0.0367299j)
(-0.0529816-0.0314517j)
(-0.0550219-0.023691j)
(-0.0529052-0.0155011j)
(-0.0468909-0.00906584j)
(-0.0382349-0.00628429j)
(-0.0289833-0.00814828j)
(-0.0215759-0.014305j)
(-0.0182764-0.0233158j)
(-0.0197616-0.0330428j)
(-0.0256997-0.0411227j)
(-0.0347878-0.0453406j)
(-0.044913-0.0442761j)
(-0.053311-0.0384285j)
(-0.0578626-0.0292435j)
(-0.0572272-0.0190498j)
(-0.0513589-0.010206j)
(-0.0417085-0.00536096j)
(-0.0310104-0.00603434j)
(-0.0218655-0.0122044j)
(-0.0166119-0.0225162j)
(-0.0170505-0.0345198j)
(-0.0233833-0.0448794j)
(-0.0342385-0.051162j)
(-0.0472081-0.0516399j)
(-0.0590952-0.045938j)
(-0.0668942-0.0350732j)
(-0.0686783-0.0216542j)
(-0.0642086-0.00882509j)
(-0.0541195+0.000303654j)
(-0.04076+0.00350097j)
(-0.0274353-0.000128329j)
(-0.0174502-0.00960925j)
(-0.0131947-0.022827j)
(-0.0158054-0.0363299j)
(-0.0246209-0.0469563j)
(-0.0376181-0.0522343j)
(-0.0514675-0.0507873j)
(-0.0627256-0.0429068j)
(-0.0687397-0.0307526j)
(-0.0682715-0.0172664j)
(-0.0614544-0.00584426j)
(-0.0501132+0.000491946j)
(-0.0371988+0.000381678j)
(-0.0262204-0.00589961j)
(-0.0199563-0.0167893j)
(-0.0200589-0.0293755j)
(-0.0265456-0.0403064j)
(-0.037705-0.0466796j)
(-0.0506012-0.0467639j)
(-0.0618092-0.0404246j)
(-0.0685548-0.0292995j)
(-0.0692256-0.0162268j)
(-0.0635757-0.00456157j)
(-0.0530962+0.00263834j)
(-0.0405942+0.00368384j)
(-0.0292342-0.00169271j)
(-0.0221649-0.0119609j)
(-0.0213559-0.0243978j)
(-0.027005-0.0354708j)
(-0.0377244-0.0424001j)
(-0.0506592-0.042964j)
(-0.0622635-0.0368502j)
(-0.0694988-0.0255375j)
(-0.070304-0.0117771j)
(-0.0641863+0.000860244j)
(-0.0524995+0.00892377j)
(-0.0381661+0.0103905j)
(-0.0250124+0.00449461j)
(-0.0163911-0.00728399j)
(-0.0147259-0.0219451j)
(-0.0206171-0.0356902j)
(-0.0327095-0.0450003j)
(-0.0480553-0.0471372j)
(-0.0626685-0.0414362j)
(-0.0729088-0.0290559j)
(-0.0760863-0.0130468j)
(-0.071194+0.00283708j)
(-0.0593901+0.0146114j)
(-0.0433005+0.0193409j)
(-0.0269305+0.015911j)
(-0.0141973+0.00511196j)
(-0.00825858-0.010415j)
(-0.0106321-0.02657j)
(-0.0206844-0.0392191j)
(-0.0356469-0.0451123j)
(-0.0512309-0.0428379j)
(-0.0634858-0.0330333j)
(-0.0693595-0.0180265j)
(-0.0669023-0.00184825j)
(-0.0565634+0.0111671j)
(-0.0408112+0.017535j)
(-0.0235933+0.0155429j)
(-0.00924996+0.00526988j)
(-0.00181627-0.0109194j)
(-0.00305995-0.0290278j)
(-0.0125368-0.0443988j)
(-0.0280894-0.0532186j)
(-0.0462734-0.0532418j)
(-0.062101-0.0446264j)
(-0.0714414-0.0293898j)
(-0.0721021-0.0115523j)
(-0.0640108+0.00446716j)
(-0.0489549+0.014372j)
(-0.0305994+0.0156456j)
(-0.0137508+0.00764048j)
(-0.00272113-0.00794364j)
(-0.000492544-0.0271551j)
(-0.00796412-0.045049j)
(-0.0233382-0.0574369j)
(-0.0423998-0.0613306j)
(-0.0611033-0.0558555j)
(-0.0749881-0.0421283j)
(-0.0808592-0.0237809j)
(-0.0771744-0.00542372j)
(-0.0654976+0.00867939j)
(-0.048949+0.015013j)
(-0.0319778+0.0124513j)
(-0.0188197+0.00187933j)
(-0.0131458-0.0136432j)
(-0.0162219-0.0296155j)
(-0.0271523-0.0415913j)
(-0.0426109-0.0463701j)
(-0.0586635-0.042475j)
(-0.0707038-0.030735j)
(-0.0754707-0.0141304j)
(-0.0716267+0.0029465j)
(-0.0597193+0.0162632j)
(-0.0424897+0.0224311j)
(-0.0244393+0.0196993j)
(-0.00993496+0.00848924j)
(-0.00282931-0.00820905j)
(-0.00477165-0.0261775j)
(-0.0151648-0.0406904j)
(-0.0310938-0.0481886j)
(-0.048448-0.046749j)
(-0.0629823-0.0366508j)
(-0.0706897-0.0206476j)
(-0.0694084-0.00316119j)
(-0.0595942+0.0115713j)
(-0.0435523+0.0198655j)
(-0.0254248+0.0194205j)
(-0.00993836+0.0102449j)
(-0.000817537-0.00521538j)
(-0.000154734-0.0230253j)
(-0.00807491-0.0386131j)
(-0.0226082-0.0479096j)
(-0.039592-0.0489084j)
(-0.0545157-0.0415748j)
(-0.0636186-0.0279825j)
(-0.0645172-0.0117844j)
(-0.0570817+0.0026052j)
(-0.0434448+0.0113021j)
(-0.0273045+0.0118295j)
(-0.0131637+0.00405039j)
(-0.00480682-0.010022j)
(-0.00463606-0.0265888j)
(-0.0128589-0.0412182j)
(-0.0274549-0.0498123j)
(-0.044598-0.0499813j)
(-0.0602682-0.0416106j)
(-0.0700015-0.0265302j)
(-0.0710018-0.00823277j)
(-0.0630138+0.00851762j)
(-0.0480223+0.0195891j)
(-0.0295243+0.0220229j)
(-0.012029+0.0153591j)
(4.63724e-05+0.00105995j)
(0.00394423-0.0170817j)
(-0.00141609-0.0346762j)
(-0.0147762-0.0471975j)
(-0.0323541-0.0517958j)
(-0.0496711-0.0474206j)
(-0.0624923-0.035412j)
(-0.0679878-0.0186433j)
(-0.0647417-0.00160968j)
(-0.0537741+0.0115914j)
(-0.0381078+0.0177318j)
(-0.0222276+0.0152956j)
(-0.0100095+0.00533593j)
(-0.00412998-0.00923026j)
(-0.00641692-0.0243267j)
(-0.0161388-0.0357108j)
(-0.030367-0.0404326j)
(-0.0452687-0.0372021j)
(-0.0566488-0.0267897j)
(-0.0612878-0.0118635j)
(-0.0579771+0.00370735j)
(-0.047391+0.0159428j)
(-0.0321091+0.0215569j)
(-0.0158145+0.0189929j)
(-0.00276655+0.00892705j)
(0.00360267-0.00622082j)
(0.00184905-0.0226852j)
(-0.0074259-0.036301j)
(-0.0221425-0.0437101j)
(-0.0387715-0.0429921j)
(-0.0531669-0.0344478j)
(-0.0619002-0.0202628j)
(-0.0630153-0.00368422j)
(-0.0564912+0.0114629j)
(-0.0439968+0.0216254j)
(-0.0286628+0.0249288j)
(-0.0141095+0.0209505j)
(-0.0037038+0.011071j)
(0.000464231-0.00174403j)
(-0.00196147-0.0140623j)
(-0.00968402-0.02281j)
(-0.020353-0.02609j)
(-0.0305938-0.0234314j)
(-0.0373918-0.0160226j)
(-0.0391245-0.00624239j)
(-0.0355521+0.00279385j)
(-0.0276729+0.00859043j)
(-0.0177581+0.0095841j)
(-0.00869876+0.00534093j)
(-0.00300868-0.00300121j)
(-0.00234252-0.0131221j)
(-0.00699896-0.0223423j)
(-0.0156966-0.0280637j)
(-0.0260351-0.0286111j)
(-0.0354096-0.0238465j)
(-0.0413469-0.0151165j)
(-0.0421937-0.00453049j)
(-0.0378647+0.00535655j)
(-0.0292331+0.0118894j)
(-0.0185596+0.0133829j)
(-0.00849938+0.00948024j)
(-0.00138858+0.00156587j)
(0.000922054-0.00869757j)
(-0.00191492-0.0187944j)
(-0.00912553-0.0261617j)
(-0.0187958-0.0291794j)
(-0.028531-0.0272319j)
(-0.0359311-0.0209905j)
(-0.039414-0.0121832j)
(-0.0382749-0.0030002j)
(-0.0330263+0.00423132j)
(-0.0253092+0.00802946j)
(-0.0170696+0.00756645j)
(-0.0102581+0.00327468j)
(-0.0065088-0.00347674j)
(-0.0065549-0.0111606j)
(-0.010154-0.0175823j)
(-0.0161262-0.0211132j)
(-0.0229243-0.0212172j)
(-0.028792-0.0179141j)
(-0.0323458-0.0123506j)
(-0.0325449-0.00623715j)
(-0.029775-0.000952035j)
(-0.0249345+0.00220385j)
(-0.0192997+0.0025776j)
(-0.0144072+0.000260234j)
(-0.0114139-0.00420576j)
(-0.0109822-0.00962293j)
(-0.0132229-0.0147664j)
(-0.0176234-0.0181271j)
(-0.0232015-0.0190208j)
(-0.0288827-0.0176151j)
(-0.0334632-0.0139856j)
(-0.035926-0.00879502j)
(-0.0361025-0.00298566j)
(-0.034248+0.00244677j)
(-0.0307441+0.00662869j)
(-0.0262768+0.00907707j)
(-0.0215611+0.00970149j)
(-0.016802+0.00865185j)
(-0.0129634+0.00611459j)
(-0.0104389+0.00266242j)
(-0.00925684-0.00119358j)
(-0.00973478-0.00495076j)
(-0.0114826-0.00812662j)
(-0.0142016-0.0103568j)
(-0.0174719-0.0112987j)
(-0.0207499-0.0109569j)
(-0.0235277-0.00921571j)
(-0.0254406-0.00657368j)
(-0.0259694-0.00351751j)
(-0.0249339-0.000486671j)
(-0.0225959+0.00168236j)
(-0.0196699+0.00217319j)
(-0.0168184+0.00110805j)
(-0.0149861-0.00128365j)
(-0.0147882-0.00444746j)
(-0.0167445-0.00759959j)
(-0.0204549-0.00950354j)
(-0.025079-0.00909167j)
(-0.0294492-0.00606728j)
(-0.032099-0.00068295j)
(-0.032025+0.00605822j)
(-0.0284717+0.012747j)
(-0.0218204+0.0176592j)
(-0.013374+0.0190679j)
(-0.00444698+0.0160626j)
(0.00256819+0.00919533j)
(0.0057925-0.000524044j)
(0.00432038-0.01094j)
(-0.00202-0.0196577j)
(-0.0121208-0.0245525j)
(-0.0234972-0.0241598j)
(-0.0333502-0.0180967j)
(-0.0391396-0.00771809j)
(-0.039307+0.00449663j)
(-0.0334018+0.0155218j)
(-0.0223845+0.0224828j)
(-0.00893938+0.0232469j)
(0.00370844+0.0172207j)
(0.0122696+0.00553572j)
(0.0140367-0.00903392j)
(0.0083667-0.0229949j)
(-0.00356412-0.0325707j)
(-0.0188186-0.0352291j)
(-0.0335519-0.0301836j)
(-0.0438595-0.0184312j)
(-0.0469193-0.00275695j)
(-0.041555+0.0126904j)
(-0.0288286+0.0235295j)
(-0.011873+0.02661j)
(0.00485167+0.020617j)
(0.0166173+0.00652599j)
(0.0200677-0.0123215j)
(0.0135536-0.0311471j)
(-0.00156331-0.0444837j)
(-0.0217745-0.0487785j)
(-0.0421793-0.0426303j)
(-0.0571287-0.0270112j)
(-0.062273-0.00560084j)
(-0.0558643+0.0159588j)
(-0.039201+0.0318166j)
(-0.0162577+0.0371908j)
(0.00683892+0.029892j)
(0.0235236+0.0111042j)
(0.0286845-0.0144148j)
(0.0199068-0.0400722j)
(-0.0015614-0.0583651j)
(-0.0306118-0.0638806j)
(-0.0597624-0.0541644j)
(-0.081387-0.0302478j)
(-0.0890589+0.00279459j)
(-0.0795147+0.0369394j)
(-0.0539696+0.0633317j)
(-0.0174066+0.0745814j)
(0.0215852+0.0668072j)
(0.0530378+0.0404862j)
(0.0683858+0.00126681j)
(0.06297-0.0415016j)
(0.0375177-0.0770881j)
(-0.0026229-0.0961796j)
(-0.0480336-0.0935769j)
(-0.0870469-0.0689319j)
(-0.109554-0.0278824j)
(-0.109087+0.0196894j)
(-0.084783+0.0618234j)
(-0.0421343+0.0870769j)
(0.00848514+0.0878288j)
(0.053781+0.0629433j)
(0.0810064+0.0177662j)
(0.0821734-0.0362696j)
(0.0559145-0.0851499j)
(0.00766853-0.115364j)
(-0.0512029-0.118037j)
(-0.105518-0.090788j)
(-0.140734-0.0389229j)
(-0.146538+0.0255603j)
(-0.119593+0.0866362j)
(-0.0651264+0.128396j)
(0.00439769+0.139143j)
(0.0718882+0.114395j)
(0.119737+0.0590345j)
(0.134829-0.0136032j)
(0.112177-0.0851978j)
(0.0564783-0.136793j)
(-0.0181294-0.15413j)
(-0.0924573-0.13147j)
(-0.146128-0.0735236j)
(-0.163596+0.00514019j)
(-0.138102+0.0835376j)
(-0.0748137+0.139706j)
(0.0106974+0.156782j)
(0.0954254+0.127306j)
(0.155344+0.0568298j)
(0.171861-0.0370406j)
(0.137613-0.128715j)
(0.0592867-0.191939j)
(-0.0431254-0.206946j)
