(0.242523+0.754494j)
(-0.0171176-0.0602119j)
(-0.0195786-0.0717899j)
(-0.0282279-0.0806741j)
(-0.0407141-0.0840492j)
(-0.0539526-0.0805325j)
(-0.0640722-0.0707159j)
(-0.0682297-0.0570438j)
(-0.06544-0.0431783j)
(-0.0565688-0.0324205j)
(-0.0438445-0.027812j)
(-0.0313116-0.0305128j)
(-0.022329-0.0393577j)
(-0.0196557-0.0522065j)
(-0.0248272-0.0650338j)
(-0.0362021-0.0739217j)
(-0.0516346-0.0761307j)
(-0.0670219-0.0701025j)
(-0.0783268-0.0571891j)
(-0.08249-0.040177j)
(-0.0784552-0.0230243j)
(-0.0672604-0.00968981j)
(-0.0516192-0.00313854j)
(-0.0353646-0.00527143j)
(-0.0229599-0.0148706j)
(-0.0176151-0.0291221j)
(-0.0207304-0.0438281j)
(-0.0310766-0.054872j)
(-0.0458192-0.0591294j)
(-0.0610565-0.0550946j)
(-0.0725192-0.0438484j)
(-0.0772567-0.0283786j)
(-0.0739322-0.0125606j)
(-0.0633147-0.000288604j)
(-0.0484791+0.00504065j)
(-0.0335644+0.00228023j)
(-0.0225362-0.00751054j)
(-0.0183525-0.0214463j)
(-0.0223674-0.0357057j)
(-0.0332145-0.0457109j)
(-0.0480508-0.0488992j)
(-0.0631129-0.0440158j)
(-0.0740654-0.0320692j)
(-0.0781441-0.0160758j)
(-0.0741601+3.44491e-05j)
(-0.0630414+0.0122454j)
(-0.047578+0.0175228j)
(-0.0320707+0.0143485j)
(-0.0206286+0.00386929j)
(-0.0163369-0.0107994j)
(-0.0205579-0.0255051j)
(-0.0321854-0.0360891j)
(-0.0480436-0.039109j)
(-0.0637496-0.0334754j)
(-0.0749263-0.0203178j)
(-0.0786612-0.0030247j)
(-0.0737361+0.014083j)
(-0.0611202+0.0270429j)
(-0.0439841+0.0322669j)
(-0.0271815+0.0285494j)
(-0.0145757+0.0171671j)
(-0.00975245+0.00118566j)
(-0.0139708-0.0147256j)
(-0.0259827-0.0260519j)
(-0.042299-0.029331j)
(-0.0584915-0.0237645j)
(-0.0700791-0.0103748j)
(-0.0735868+0.00774455j)
(-0.0679699+0.0257417j)
(-0.0544057+0.0392553j)
(-0.0360932+0.0447234j)
(-0.0174878+0.0409185j)
(-0.00321668+0.028823j)
(0.00312163+0.0113794j)
(-4.65364e-05-0.00649214j)
(-0.0115754-0.0199803j)
(-0.0281288-0.0257939j)
(-0.045267-0.0221643j)
(-0.0584203-0.0104883j)
(-0.0641035+0.00642347j)
(-0.0607705+0.0241349j)
(-0.048928+0.0378022j)
(-0.0322116+0.0440026j)
(-0.0148441+0.0411309j)
(-0.00140324+0.0303322j)
(0.00455305+0.0145451j)
(0.00171161-0.00171685j)
(-0.00893618-0.013836j)
(-0.0241928-0.0187325j)
(-0.0398823-0.0148379j)
(-0.051357-0.00311053j)
(-0.0554891+0.0128579j)
(-0.0509031+0.0292363j)
(-0.0389208+0.0412819j)
(-0.0225506+0.0459454j)
(-0.00596532+0.0418289j)
(0.00627799+0.0302283j)
(0.011344+0.0144615j)
(0.00755042-0.00146306j)
(-0.00377491-0.0131155j)
(-0.0193312-0.0172688j)
(-0.0344984-0.0124784j)
(-0.0451288-0.000336408j)
(-0.0481246+0.0157398j)
(-0.0423942+0.0313432j)
(-0.0292871+0.0420313j)
(-0.0123888+0.0447848j)
(0.00362372+0.0383239j)
(0.0143863+0.0247039j)
(0.0169613+0.00720107j)
(0.0102323-0.009354j)
(-0.00421802-0.0203228j)
(-0.0224916-0.0224171j)
(-0.0396122-0.0149214j)
(-0.0510335+0.000479638j)
(-0.0534688+0.0199918j)
(-0.0460467+0.0384877j)
(-0.0305459+0.0513061j)
(-0.0107442+0.0551972j)
(0.00855336+0.0490898j)
(0.0223818+0.0346404j)
(0.0272608+0.0154214j)
(0.0220153-0.00346798j)
(0.00854299-0.016871j)
(-0.00943777-0.0213704j)
(-0.0272136-0.0157986j)
(-0.0396717-0.00195104j)
(-0.0433844+0.0160819j)
(-0.0373711+0.0337721j)
(-0.0229379+0.0460602j)
(-0.00427136+0.049616j)
(0.0136886+0.043409j)
(0.0262934+0.0289407j)
(0.0299521+0.0102749j)
(0.023727-0.00744778j)
(0.00964498-0.0195726j)
(-0.00865325-0.0228j)
(-0.0259837-0.0162456j)
(-0.0376261-0.00151056j)
(-0.0402873+0.0171566j)
(-0.0332069+0.0347424j)
(-0.0180163+0.0464944j)
(0.00110084+0.0492725j)
(0.0190941+0.0422702j)
(0.0312026+0.0271885j)
(0.0344296+0.00833982j)
(0.0280276-0.00948977j)
(0.0134992-0.0213227j)
(-0.0050343-0.0240804j)
(-0.0222646-0.0171815j)
(-0.0335658-0.00240219j)
(-0.035816+0.0165039j)
(-0.0280342+0.0342255j)
(-0.0125522+0.0458796j)
(0.00677145+0.0484318j)
(0.025414+0.0411288j)
(0.0383474+0.0257519j)
(0.0420688+0.0062477j)
(0.0359582-0.0124291j)
(0.0215005-0.0253001j)
(0.00309199-0.029156j)
(-0.0143276-0.0232692j)
(-0.0262617-0.00941989j)
(-0.0290168+0.0085156j)
(-0.0221382+0.0254067j)
(-0.00750503+0.0363311j)
(0.0110952+0.0382956j)
(0.028427+0.0304936j)
(0.0400653+0.0148701j)
(0.0427104-0.00462729j)
(0.0355705-0.0231446j)
(0.0203096-0.0360486j)
(0.000757723-0.0400733j)
(-0.0181189-0.0340536j)
(-0.0315616-0.0195879j)
(-0.036175-0.000730274j)
(-0.030715+0.0178217j)
(-0.0172102+0.0308513j)
(0.000869155+0.0351155j)
(0.0187635+0.0298485j)
(0.0315743+0.0163607j)
(0.0358453-0.0017938j)
(0.0304475-0.0194416j)
(0.0170533-0.0321199j)
(-0.000918195-0.0366459j)
(-0.0186082-0.0314059j)
(-0.0314515-0.0179476j)
(-0.0357366-0.000194372j)
(-0.0307363+0.01739j)
(-0.0177424+0.0302415j)
(-2.45573e-05+0.0349561j)
(0.0172853+0.0301448j)
(0.0298811+0.0176661j)
(0.0346361+0.000541687j)
(0.0301174-0.0163494j)
(0.0180707-0.028423j)
(0.00172113-0.0325251j)
(-0.0141153-0.0277957j)
(-0.0252304-0.0154836j)
(-0.0282263+0.000670255j)
(-0.0226142+0.0163384j)
(-0.00908923+0.02744j)
(0.00792962+0.0298098j)
(0.0243087+0.0228354j)
(0.0353435+0.00853707j)
(0.0383016-0.00948981j)
(0.0321009-0.02707j)
(0.0180275-0.0397956j)
(-0.000469342-0.0440672j)
(-0.018502-0.0387709j)
(-0.0315741-0.0256218j)
(-0.0365621-0.00800724j)
(-0.0320312+0.00939725j)
(-0.0195483+0.021796j)
(-0.0028882+0.0260822j)
(0.0134249+0.0213686j)
(0.0247846+0.00882675j)
(0.0281818-0.00779085j)
(0.022666-0.0236079j)
(0.00950457-0.034469j)
(-0.00765866-0.0371574j)
(-0.0239085-0.0307566j)
(-0.034879-0.0166946j)
(-0.0373816+0.00138515j)
(-0.0305312+0.018604j)
(-0.0156577+0.0303994j)
(0.00341908+0.0333713j)
(0.0217731+0.0263915j)
(0.0346312+0.0110936j)
(0.0387047-0.00868572j)
(0.032581-0.0281362j)
(0.0181035-0.0421647j)
(-0.00118321-0.0473972j)
(-0.0206178-0.0428003j)
(-0.0352176-0.0294675j)
(-0.0413117-0.0111562j)
(-0.0374226+0.00752722j)
(-0.0250519+0.021449j)
(-0.00780745+0.0269981j)
(0.00962618+0.023009j)
(0.0224091+0.0106709j)
(0.0270233-0.00632193j)
(0.0222201-0.0230901j)
(0.00980009-0.0350401j)
(-0.00715113-0.0392639j)
(-0.0240828-0.0339338j)
(-0.0357435-0.0205715j)
(-0.039221-0.00300042j)
(-0.0332374+0.0140409j)
(-0.0196716+0.0257961j)
(-0.00163014+0.0291101j)
(0.0158643+0.0228071j)
(0.0281302+0.00828139j)
(0.0319393-0.0108581j)
(0.0255927-0.0298309j)
(0.0106378-0.0431471j)
(-0.0090225-0.0476541j)
(-0.0286447-0.0419179j)
(-0.0429137-0.0274185j)
(-0.0485198-0.0080376j)
(-0.0438413+0.0116915j)
(-0.0301232+0.0264147j)
(-0.0111334+0.0322888j)
(0.00812069+0.0276412j)
(0.0225921+0.0140233j)
(0.0282734-0.00487123j)
(0.0238669-0.0240937j)
(0.0101575-0.0384713j)
(-0.00878993-0.0444672j)
(-0.0279727-0.0402416j)
(-0.0424383-0.0270741j)
(-0.0486188-0.00851598j)
(-0.0448085+0.0104381j)
(-0.0320859+0.0243896j)
(-0.0142417+0.029836j)
(0.00389493+0.0258323j)
(0.0174207+0.0129192j)
(0.0223824-0.00514072j)
(0.0174264-0.0234942j)
(0.00363574-0.0370348j)
(-0.0153947-0.0420439j)
(-0.0346145-0.0368174j)
(-0.04908-0.0227629j)
(-0.0547559-0.00331196j)
(-0.0504113+0.0165635j)
(-0.0370047+0.0315297j)
(-0.018229+0.0378348j)
(0.00126432+0.0341588j)
(0.0162896+0.0214683j)
(0.0227904+0.00305247j)
(0.0191802-0.0159722j)
(0.00634481-0.0303603j)
(-0.0116117-0.0363995j)
(-0.0303883-0.0327246j)
(-0.0449521-0.0199319j)
(-0.0511389-0.00177333j)
(-0.0474434+0.0170318j)
(-0.0351228+0.0313667j)
(-0.0172512+0.0377568j)
(0.00133328+0.034111j)
(0.0156031+0.0217518j)
(0.0215502+0.00396854j)
(0.0179916-0.0145473j)
(0.00565019-0.0287675j)
(-0.012216-0.0351628j)
(-0.0308789-0.0315252j)
(-0.0454314-0.0192653j)
(-0.0521147-0.00147179j)
(-0.0493455+0.0172066j)
(-0.0378865+0.0321896j)
(-0.0204303+0.0392708j)
(-0.0022082+0.0367377j)
(0.0122611+0.0254872j)
(0.0191323+0.0084959j)
(0.0163902-0.00967541j)
(0.00487192-0.0238034j)
(-0.0121849-0.0302233j)
(-0.0303336-0.0271751j)
(-0.044709-0.0152839j)
(-0.0514537+0.00185409j)
(-0.0488086+0.0201684j)
(-0.0375351+0.0349202j)
(-0.0205574+0.0421724j)
(-0.00245347+0.0398065j)
(0.0118516+0.0286653j)
(0.0186663+0.0120149j)
(0.01618-0.00564623j)
(0.00529891-0.0196488j)
(-0.0111589-0.0260479j)
(-0.0287727-0.0235152j)
(-0.0426328-0.0124716j)
(-0.0492136+0.00417012j)
(-0.0466234+0.0218481j)
(-0.0357569+0.0357045j)
(-0.0195269+0.0422254j)
(-0.00212748+0.0396501j)
(0.0114097+0.0285671j)
(0.0171728+0.0117156j)
(0.0132805-0.00575036j)
(0.00120909-0.0190844j)
(-0.0164263-0.0244732j)
(-0.0348189-0.0200675j)
(-0.0490225-0.00690389j)
(-0.0551512+0.0117213j)
(-0.0515092+0.0312867j)
(-0.0389457+0.0471935j)
(-0.020353+0.0552115j)
(-0.000330887+0.0533899j)
(0.016143+0.0421656j)
(0.0251283+0.0247158j)
(0.0245945+0.0055896j)
(0.0146907-0.0105351j)
(-0.00153591-0.0193651j)
(-0.0192227-0.0191848j)
(-0.034061-0.0103683j)
(-0.0425101+0.00458246j)
(-0.0424775+0.0214645j)
(-0.0339681+0.0356583j)
(-0.019819+0.0433698j)
(-0.00369116+0.042701j)
(0.00958807+0.0340471j)
(0.0164247+0.0198769j)
(0.0150562+0.00415355j)
(0.00588997-0.00875252j)
(-0.00882855-0.0151504j)
(-0.0249715-0.0132267j)
(-0.0380397-0.00362849j)
(-0.0446903+0.0117153j)
(-0.0427339+0.0282896j)
(-0.0331344+0.041739j)
(-0.0181739+0.048443j)
(-0.00199527+0.0463868j)
(0.0110343+0.0366102j)
(0.017211+0.0218232j)
(0.0148291+0.00574333j)
(0.00435014-0.00703734j)
(-0.0114477-0.0129079j)
(-0.0284204-0.0100994j)
(-0.0420474+0.00108111j)
(-0.0488036+0.017815j)
(-0.0468565+0.0357103j)
(-0.0366615+0.0505248j)
(-0.0207062+0.058709j)
(-0.00329705+0.0583644j)
(0.0113798+0.0497929j)
(0.0196451+0.0353837j)
(0.0194561+0.0192201j)
(0.0111143+0.00563562j)
(-0.00309134-0.00146729j)
(-0.0190542-2.9087e-05j)
(-0.0321619+0.00955147j)
(-0.0386253+0.0247747j)
(-0.0367117+0.0416648j)
(-0.0266379+0.0558562j)
(-0.0106796+0.0635593j)
(0.00723188+0.0625654j)
(0.0225286+0.053102j)
(0.0312269+0.0376816j)
(0.0311897+0.0200662j)
(0.0227237+0.0049656j)
(0.00817142-0.00388128j)
(-0.00888868-0.00402844j)
(-0.0236754+0.00456667j)
(-0.0321894+0.0193568j)
(-0.032144+0.0364211j)
(-0.0235257+0.051528j)
(-0.00854668+0.0605385j)
(0.00883527+0.0611154j)
(0.0244325+0.0530692j)
(0.0340982+0.0385246j)
(0.0354777+0.021058j)
(0.0281158+0.00547224j)
(0.0139141-0.00453913j)
(-0.00329667-0.00621444j)
(-0.0189223+0.000928104j)
(-0.0289831+0.0149499j)
(-0.0309462+0.0320421j)
(-0.0243618+0.0478662j)
(-0.0109246+0.0582756j)
(0.00576533+0.0606061j)
(0.0211897+0.0544825j)
(0.0312389+0.0416632j)
(0.0333813+0.0255841j)
(0.0273126+0.0106555j)
(0.014552+0.00088197j)
(-0.00164792-0.0008623j)
(-0.0167211+0.00599289j)
(-0.0266682+0.0195731j)
(-0.0286576+0.0365582j)
(-0.0220591+0.0525386j)
(-0.00864598+0.0636098j)
(0.0082633+0.0667052j)
(0.0243295+0.0612289j)
(0.0355975+0.0491212j)
(0.0394203+0.0334634j)
(0.0350183+0.0184294j)
(0.0238978+0.00789148j)
(0.00930203+0.00473624j)
(-0.00449593+0.00963819j)
(-0.0137637+0.0208785j)
(-0.0161225+0.0355302j)
(-0.0104851+0.0491786j)
(0.00125173+0.0580686j)
(0.0157169+0.0603323j)
(0.0291838+0.0550996j)
(0.0381095+0.0438554j)
(0.0400511+0.029785j)
(0.0344138+0.0171494j)
(0.0231009+0.00942469j)
(0.00964618+0.00882542j)
(-0.00232688+0.0154079j)
(-0.00915264+0.0274608j)
(-0.00863016+0.0417844j)
(-0.00112066+0.0543895j)
(0.0118104+0.0618855j)
(0.0271057+0.0619065j)
(0.0404318+0.0544921j)
(0.0484572+0.0417228j)
(0.0488988+0.0269278j)
(0.0418754+0.0141813j)
(0.0295386+0.00711131j)
(0.0155841+0.00740922j)
(0.00397091+0.015353j)
(-0.0023741+0.0286468j)
(-0.000918783+0.0438202j)
(0.00862102+0.0565977j)
(0.0237464+0.0633056j)
(0.0407049+0.0622262j)
(0.0555403+0.0530007j)
(0.0644677+0.0376594j)
(0.0653221+0.0198807j)
(0.0577763+0.00388729j)
(0.0438754-0.00658369j)
(0.0268797-0.00886857j)
(0.0112452-0.0028131j)
(0.00090225+0.00991869j)
(-0.00169826+0.025964j)
(0.00406249+0.0408793j)
(0.0163045+0.0508117j)
(0.031663+0.0531586j)
(0.046047+0.0479064j)
(0.055902+0.0367159j)
(0.0588036+0.0224724j)
(0.0542084+0.00867903j)
(0.043661-0.000598548j)
(0.0304771-0.00307322j)
(0.0179461+0.00163245j)
(0.00979093+0.0118566j)
(0.00814706+0.0246629j)
(0.0135777+0.0365714j)
(0.0244061+0.044014j)
(0.037665+0.0453496j)
(0.0500229+0.0398139j)
(0.0579368+0.0288812j)
(0.0596702+0.0157393j)
(0.0550002+0.00362813j)
(0.0451237-0.00435674j)
(0.032871-0.00642359j)
(0.02179-0.00194871j)
(0.0149472+0.00752008j)
(0.0140905+0.0189583j)
(0.0193087+0.0292996j)
(0.0294301+0.0350502j)
(0.0411704+0.0349828j)
(0.0516202+0.0287132j)
(0.0575506+0.0177404j)
(0.0572167+0.00495994j)
(0.0505907-0.00622738j)
(0.0393132-0.0126077j)
(0.026304-0.0124669j)
(0.0148664-0.00582731j)
(0.00815722+0.00575137j)
(0.00812237+0.0192279j)
(0.0146286+0.0310448j)
(0.0259877+0.0383627j)
(0.0394193+0.0391716j)
(0.0516221+0.0337447j)
(0.0597327+0.0230055j)
(0.0616896+0.00998092j)
(0.0574449-0.00219178j)
(0.0479843-0.0103935j)
(0.0362615-0.0125116j)
(0.0255255-0.00826848j)
(0.018863+0.000703931j)
(0.0180978+0.0118339j)
(0.0233391+0.0217707j)
(0.0335249+0.0276474j)
(0.0454561+0.0273405j)
(0.0562257+0.0210445j)
(0.0628291+0.0100331j)
(0.0635131-0.00315702j)
(0.057926-0.0154502j)
(0.0472017-0.0235817j)
(0.0342644-0.0258297j)
(0.0220215-0.0218592j)
(0.01356-0.0124533j)
(0.0109724-0.000432491j)
(0.0143269+0.0110991j)
(0.0230227+0.0190827j)
(0.0340652+0.0216335j)
(0.0449051+0.0182771j)
(0.0524394+0.0101007j)
(0.0549403-0.000781536j)
(0.0520637-0.0113521j)
(0.0443175-0.0189482j)
(0.0340529-0.021503j)
(0.0243666-0.0184388j)
(0.0176426-0.0109192j)
(0.0160957-0.00119388j)
(0.0200392+0.00818503j)
(0.0286708+0.0141968j)
(0.0395708+0.0150696j)
(0.0498958+0.0102693j)
(0.0570921+0.000820162j)
(0.0591133-0.0112083j)
(0.0557882-0.0230348j)
(0.0474991-0.0321481j)
(0.0362865-0.0366672j)
(0.024864-0.0359442j)
(0.0156758-0.0304474j)
(0.0106507-0.0220736j)
(0.0104021-0.0133052j)
(0.0143357-0.00655103j)
(0.0207289-0.00331891j)
(0.0273724-0.00437474j)
(0.0321025-0.00930369j)
(0.0331434-0.0161633j)
(0.0300456-0.0228481j)
(0.0236422-0.0271237j)
(0.0155933-0.0278711j)
(0.00787318-0.024401j)
(0.00296164-0.0174317j)
(0.00179827-0.00906467j)
(0.00497305-0.00137711j)
(0.0114563+0.00367224j)
(0.0196809+0.00505745j)
(0.02745+0.00167584j)
(0.0323039-0.00485122j)
(0.0334296-0.0129408j)
(0.030481-0.020719j)
(0.0241048-0.0259888j)
(0.0161783-0.0272129j)
(0.00879061-0.0246853j)
(0.00382882-0.0187516j)
(0.00262463-0.0113213j)
(0.00563866-0.00475574j)
(0.0116168-0.000874519j)
(0.0187831-0.000988245j)
(0.0250824-0.00507867j)
(0.0284271-0.0121287j)
(0.0280168-0.0203524j)
(0.0234145-0.0278311j)
(0.0156089-0.0323243j)
(0.00683397-0.032794j)
(-0.00131565-0.0291152j)
(-0.00669724-0.0224241j)
(-0.00807625-0.0141596j)
(-0.00518787-0.00711274j)
(0.00054878-0.0025655j)
(0.00770742-0.00193667j)
(0.0140027-0.00523782j)
(0.0175425-0.0115521j)
(0.0173905-0.0191371j)
(0.012935-0.0259116j)
(0.0054726-0.0298645j)
(-0.00321215-0.0295141j)
(-0.0107155-0.0251455j)
(-0.0153316-0.0179915j)
(-0.0157962-0.00961566j)
(-0.0121152-0.00238264j)
(-0.00529981+0.00175047j)
(0.00292033+0.00183117j)
(0.010022-0.00268936j)
(0.0143131-0.0101898j)
(0.0146173-0.0192502j)
(0.0100211-0.0280259j)
(0.0019319-0.0340984j)
(-0.00801158-0.035882j)
(-0.0179185-0.0333567j)
(-0.0254435-0.0271034j)
(-0.0295162-0.0187068j)
(-0.0292776-0.0100055j)
(-0.0256-0.00352204j)
(-0.0199576-0.000215769j)
(-0.014333-0.000552178j)
(-0.0105249-0.00399828j)
(-0.00981867-0.00905728j)
(-0.0125123-0.0141304j)
(-0.0181658-0.0172212j)
(-0.0253252-0.0167887j)
(-0.0317904-0.0128014j)
(-0.0358434-0.00597286j)
(-0.0364365+0.00186229j)
(-0.0333735+0.00894618j)
(-0.0275918+0.0138285j)
(-0.0204417+0.0151024j)
(-0.0138389+0.012454j)
(-0.00928152+0.00677037j)
(-0.00851119-0.000601053j)
(-0.0115452-0.00749755j)
(-0.0178437-0.0124977j)
(-0.0259449-0.0142143j)
(-0.0342976-0.0122013j)
(-0.0408971-0.0068965j)
(-0.0444323+0.000263214j)
(-0.044705+0.00773382j)
(-0.042221+0.0137796j)
(-0.0379316+0.0169919j)
(-0.0334648+0.0172858j)
(-0.0303876+0.015172j)
(-0.0296843+0.011652j)
(-0.03196+0.00804186j)
(-0.036606+0.00604653j)
(-0.0420638+0.00699091j)
(-0.0470384+0.0105512j)
(-0.0505961+0.0161085j)
(-0.051299+0.0228922j)
(-0.0495404+0.0290301j)
(-0.0456279+0.0333047j)
(-0.040911+0.035094j)
(-0.03661+0.034344j)
(-0.0339941+0.0313857j)
(-0.0341418+0.0275049j)
(-0.0368471+0.0245709j)
(-0.0413287+0.0236652j)
(-0.0462861+0.0253742j)
(-0.0502906+0.0295119j)
(-0.0523204+0.0354285j)
(-0.0516086+0.0415938j)
(-0.0484538+0.046716j)
(-0.0439459+0.0496247j)
(-0.0389895+0.0496187j)
(-0.035399+0.0472033j)
(-0.0342557+0.0431499j)
(-0.0360389+0.0389705j)
(-0.0406035+0.0361214j)
(-0.0467668+0.0362251j)
(-0.0531565+0.0392766j)
(-0.0578808+0.045346j)
(-0.0596247+0.052978j)
(-0.0581955+0.0606882j)
(-0.0537606+0.0667918j)
(-0.0476055+0.0696403j)
(-0.0417252+0.0690823j)
(-0.0375845+0.0654693j)
(-0.0366445+0.0599203j)
(-0.0394237+0.0545452j)
(-0.0456372+0.0508718j)
(-0.0540884+0.0505826j)
(-0.0625066+0.0542634j)
(-0.0695908+0.06143j)
(-0.0736951+0.0713677j)
(-0.0743378+0.0821384j)
(-0.071673+0.0917103j)
(-0.0666861+0.0988501j)
(-0.0608923+0.10299j)
(-0.0561738+0.104461j)
(-0.0530748+0.104176j)
(-0.052428+0.103337j)
(-0.0541779+0.103598j)
(-0.0570396+0.106074j)
(-0.0600209+0.111183j)
(-0.0615212+0.118741j)
(-0.0603614+0.127293j)
(-0.0565553+0.13555j)
(-0.0504368+0.142089j)
(-0.0430187+0.145891j)
(-0.03591+0.14665j)
(-0.0305811+0.144893j)
(-0.0279903+0.141737j)
(-0.0285692+0.138885j)
(-0.0316898+0.138181j)
(-0.0361258+0.140606j)
(-0.0404861+0.146415j)
(-0.0431244+0.155148j)
(-0.0429084+0.16556j)
(-0.0396714+0.176193j)
(-0.0332229+0.185697j)
(-0.0250478+0.192918j)
(-0.0161123+0.19761j)
(-0.00743151+0.199648j)
(-5.69239e-05+0.199997j)
(0.00585253+0.199537j)
(0.0100225+0.199296j)
(0.0132462+0.199823j)
(0.0164406+0.201398j)
(0.0199044+0.203748j)
(0.0241607+0.206578j)
(0.0293131+0.209199j)
(0.0351359+0.210817j)
(0.0409353+0.211091j)
(0.046026+0.21048j)
(0.0501458+0.209414j)
(0.0530386+0.208928j)
(0.0551467+0.20949j)
(0.0570385+0.211545j)
(0.0597043+0.214929j)
(0.0641346+0.21876j)
(0.0702774+0.222357j)
(0.0782123+0.224317j)
(0.0874671+0.223643j)
(0.0966567+0.219795j)
(0.104467+0.212745j)
(0.109516+0.202907j)
(0.111021+0.191587j)
(0.108512+0.179955j)
(0.101806+0.169382j)
