(-0.319413+0.501142j)
(0.627245-0.318812j)
(0.38139-0.590183j)
(0.0328973-0.700812j)
(-0.322802-0.621868j)
(-0.590523-0.375503j)
(-0.698942-0.0290356j)
(-0.619191+0.325218j)
(-0.37301+0.592228j)
(-0.0253883+0.700042j)
(0.330199+0.61885j)
(0.596945+0.369167j)
(0.70187+0.0187954j)
(0.615806-0.336728j)
(0.362706-0.600605j)
(0.0117681-0.700731j)
(-0.341426-0.611201j)
(-0.601136-0.356944j)
(-0.698601-0.00731777j)
(-0.608043+0.343675j)
(-0.353816+0.60252j)
(-0.00384607+0.699173j)
(0.348105+0.6071j)
(0.606396+0.350192j)
(0.700682-0.00230542j)
(0.604452-0.354429j)
(0.343914-0.610031j)
(-0.00926567-0.699612j)
(-0.359006-0.599598j)
(-0.610684-0.338239j)
(-0.697394+0.013533j)
(-0.596453+0.361074j)
(-0.33514+0.611538j)
(0.0165811+0.697494j)
(0.364497+0.595502j)
(0.614674+0.332337j)
(0.698911-0.0205541j)
(0.593256-0.370209j)
(0.326685-0.618144j)
(-0.028124-0.698173j)
(-0.374659-0.588808j)
(-0.618778-0.320844j)
(-0.695579+0.0326616j)
(-0.585363+0.376491j)
(-0.317945+0.618856j)
(0.0348742+0.694999j)
(0.378853+0.58434j)
(0.621511+0.315775j)
(0.69667-0.0389465j)
(0.583146-0.383931j)
(0.311324-0.625137j)
(-0.0449425-0.696854j)
(-0.388684-0.579528j)
(-0.626524-0.305721j)
(-0.694743+0.0498018j)
(-0.575631+0.391172j)
(-0.302022+0.626589j)
(0.05254+0.693416j)
(0.393051+0.57387j)
(0.628079+0.299599j)
(0.694087-0.0559202j)
(0.572525-0.396924j)
(0.295972-0.63105j)
(-0.0610405-0.694352j)
(-0.401374-0.569557j)
(-0.632738-0.290805j)
(-0.692984+0.0658871j)
(-0.566237+0.404184j)
(-0.28717+0.633277j)
(0.0688727+0.691672j)
(0.406336+0.564132j)
(0.6346+0.284634j)
(0.692116-0.0721148j)
(0.562725-0.409715j)
(0.281046-0.637042j)
(-0.0766589-0.692212j)
(-0.413763-0.559885j)
(-0.638544-0.276621j)
(-0.690642+0.0810503j)
(-0.556744+0.416025j)
(-0.272946+0.638605j)
(0.0836941+0.689269j)
(0.417828+0.554531j)
(0.639822+0.270698j)
(0.689578-0.0867428j)
(0.553531-0.42129j)
(0.267294-0.642375j)
(-0.0913919-0.689959j)
(-0.425291-0.550487j)
(-0.643973-0.262385j)
(-0.688257+0.0961943j)
(-0.546739+0.4282j)
(-0.258373+0.643891j)
(0.099137+0.686246j)
(0.429431+0.544226j)
(0.644507+0.255568j)
(0.686069-0.10155j)
(0.542713-0.432004j)
(0.253135-0.646202j)
(-0.105564-0.685957j)
(-0.435557-0.540502j)
(-0.647685-0.248486j)
(-0.684732+0.109907j)
(-0.536602+0.438185j)
(-0.24457+0.647994j)
(0.112949+0.682756j)
(0.439689+0.534142j)
(0.647716+0.241937j)
(0.681915-0.115328j)
(0.53242-0.441429j)
(0.239357-0.649187j)
(-0.118296-0.681668j)
(-0.44443-0.530301j)
(-0.650266-0.235907j)
(-0.680572+0.122028j)
(-0.527548+0.446239j)
(-0.232706+0.650163j)
(0.124066+0.679073j)
(0.447206+0.525426j)
(0.650132+0.231007j)
(0.678511-0.12557j)
(0.524629-0.448703j)
(0.229345-0.651582j)
(-0.128266-0.679351j)
(-0.45174-0.523576j)
(-0.65356-0.226431j)
(-0.679013+0.132078j)
(-0.521145+0.454811j)
(-0.222696+0.654738j)
(0.135495+0.677966j)
(0.45682+0.518573j)
(0.654989+0.219955j)
(0.677056-0.137877j)
(0.517-0.458516j)
(0.217599-0.656j)
(-0.140612-0.67685j)
(-0.46111-0.515118j)
(-0.657118-0.2144j)
(-0.675942+0.144138j)
(-0.512386+0.463602j)
(-0.210607+0.657602j)
(0.147311+0.674249j)
(0.465012+0.509228j)
(0.657337+0.207751j)
(0.672705-0.149269j)
(0.507548-0.466118j)
(0.205921-0.657598j)
(-0.151167-0.672547j)
(-0.467923-0.50625j)
(-0.658931-0.203534j)
(-0.672227+0.154226j)
(-0.504425+0.470698j)
(-0.2003+0.659838j)
(0.15755+0.671002j)
(0.472285+0.501388j)
(0.659786+0.19703j)
(0.66947-0.159632j)
(0.499456-0.473364j)
(0.195501-0.659658j)
(-0.161345-0.668719j)
(-0.474662-0.498257j)
(-0.660768-0.193275j)
(-0.668914+0.163772j)
(-0.496605+0.477154j)
(-0.190439+0.661627j)
(0.167146+0.66748j)
(0.478883+0.493659j)
(0.661312+0.18699j)
(0.665647-0.169296j)
(0.49097-0.479663j)
(0.185027-0.660759j)
(-0.170431-0.664421j)
(-0.480216-0.489962j)
(-0.661085-0.183713j)
(-0.664487+0.172232j)
(-0.488858+0.48205j)
(-0.181493+0.662397j)
(0.174923+0.664086j)
(0.48419+0.486766j)
(0.662679+0.178518j)
(0.662594-0.177489j)
(0.484378-0.48508j)
(0.176322-0.661958j)
(-0.178576-0.6612j)
(-0.485619-0.482978j)
(-0.662349-0.174968j)
(-0.661124+0.180161j)
(-0.481984+0.487239j)
(-0.172934+0.663347j)
(0.183012+0.66073j)
(0.489534+0.479941j)
(0.663962+0.169692j)
(0.65921-0.185667j)
(0.477015-0.490612j)
(0.167348-0.663058j)
(-0.186977-0.657463j)
(-0.490691-0.475723j)
(-0.662915-0.166261j)
(-0.657372+0.18798j)
(-0.474969+0.492134j)
(-0.164725+0.664314j)
(0.190565+0.657625j)
(0.494503+0.473477j)
(0.664805+0.16177j)
(0.656065-0.193073j)
(0.470767-0.495236j)
(0.159364-0.663934j)
(-0.194172-0.653961j)
(-0.495328-0.469129j)
(-0.663596-0.158578j)
(-0.654014+0.194837j)
(-0.468816+0.496147j)
(-0.157341+0.66478j)
(0.196891+0.654511j)
(0.498589+0.467617j)
(0.665609+0.154749j)
(0.6532-0.199775j)
(0.46498-0.499739j)
(0.152039-0.664886j)
(-0.200864-0.651285j)
(-0.499599-0.463161j)
(-0.664264-0.151191j)
(-0.650997+0.201529j)
(-0.463052+0.500492j)
(-0.150167+0.665542j)
(0.203751+0.651522j)
(0.503052+0.461509j)
(0.666529+0.146909j)
(0.650026-0.206925j)
(0.458455-0.504425j)
(0.144008-0.665266j)
(-0.20797-0.647351j)
(-0.503302-0.456247j)
(-0.663675-0.143538j)
(-0.646549+0.207461j)
(-0.456357+0.50334j)
(-0.142777+0.664844j)
(0.208843+0.64771j)
(0.505578+0.456231j)
(0.666346+0.141263j)
(0.647248-0.211814j)
(0.453579-0.507417j)
(0.138401-0.665849j)
(-0.213275-0.64514j)
(-0.507016-0.451642j)
(-0.66469-0.137504j)
(-0.644315+0.213184j)
(-0.451394+0.506921j)
(-0.137186+0.665235j)
(0.214575+0.64491j)
(0.509194+0.450873j)
(0.666766+0.13488j)
(0.644269-0.21753j)
(0.447911-0.510721j)
(0.131756-0.665872j)
(-0.219012-0.64173j)
(-0.510113-0.44579j)
(-0.664133-0.13095j)
(-0.640593+0.218586j)
(-0.44559+0.509899j)
(-0.130941+0.665098j)
(0.219916+0.641791j)
(0.512163+0.445399j)
(0.666514+0.128458j)
(0.640962-0.223222j)
(0.442343-0.514148j)
(0.125037-0.665841j)
(-0.224597-0.638125j)
(-0.513064-0.439574j)
(-0.663488-0.124262j)
(-0.636781+0.223736j)
(-0.440088+0.511889j)
(-0.125272+0.663977j)
(0.223938+0.638195j)
(0.51406+0.440662j)
(0.666149+0.123678j)
(0.638503-0.227256j)
(0.438134-0.516695j)
(0.119738-0.666085j)
(-0.229724-0.635613j)
(-0.516281-0.434645j)
(-0.663615-0.118202j)
(-0.633347+0.229054j)
(-0.434208+0.514672j)
(-0.119088+0.663198j)
(0.228701+0.634531j)
(0.516159+0.435212j)
(0.665375+0.117983j)
(0.635115-0.231818j)
(0.433014-0.519084j)
(0.114183-0.665885j)
(-0.234773-0.632669j)
(-0.519325-0.429379j)
(-0.663581-0.111898j)
(-0.630089+0.234449j)
(-0.428564+0.517628j)
(-0.112709+0.662574j)
(0.233718+0.630719j)
(0.518471+0.429548j)
(0.664612+0.112149j)
(0.631575-0.236335j)
(0.427804-0.521463j)
(0.10842-0.665485j)
(-0.239723-0.629529j)
(-0.521996-0.424152j)
(-0.663202-0.105625j)
(-0.626465+0.239772j)
(-0.42248+0.520514j)
(-0.106166+0.662045j)
(0.23918+0.626845j)
(0.521316+0.423674j)
(0.664235+0.105526j)
(0.62812-0.241908j)
(0.421733-0.524568j)
(0.101654-0.665167j)
(-0.245496-0.625729j)
(-0.52514-0.417956j)
(-0.662572-0.0989093j)
(-0.622587+0.245084j)
(-0.416638+0.522708j)
(-0.100173+0.660902j)
(0.24327+0.622963j)
(0.522701+0.418609j)
(0.662838+0.101166j)
(0.625104-0.244954j)
(0.418237-0.525826j)
(0.0980328-0.664941j)
(-0.248438-0.624047j)
(-0.527203-0.414971j)
(-0.663061-0.0951348j)
(-0.620934+0.248941j)
(-0.413241+0.52534j)
(-0.0956425+0.661229j)
(0.247386+0.620817j)
(0.525152+0.414377j)
(0.662832+0.0961865j)
(0.622468-0.24944j)
(0.413971-0.528193j)
(0.0929121-0.664593j)
(-0.252941-0.621181j)
(-0.529567-0.410061j)
(-0.662686-0.0898384j)
(-0.617665+0.253283j)
(-0.408085+0.527537j)
(-0.0901529+0.660465j)
(0.251829+0.617599j)
(0.527193+0.409383j)
(0.662319+0.0906923j)
(0.619442-0.253767j)
(0.409044-0.53097j)
(0.0873479-0.664637j)
(-0.258048-0.618314j)
(-0.532354-0.404904j)
(-0.662379-0.0833177j)
(-0.614162+0.25857j)
(-0.402196+0.530306j)
(-0.0839234+0.659659j)
(0.256759+0.6136j)
(0.529173+0.403809j)
(0.661231+0.0850743j)
(0.615955-0.257655j)
(0.404156-0.532616j)
(0.0824823-0.664162j)
(-0.262368-0.615773j)
(-0.535466-0.40075j)
(-0.663082-0.077904j)
(-0.612101+0.263949j)
(-0.39728+0.533715j)
(-0.0776149+0.660343j)
(0.262353+0.610446j)
(0.532413+0.398141j)
(0.660619+0.0786743j)
(0.612279-0.262945j)
(0.398572-0.534812j)
(0.0768238-0.663321j)
(-0.266212-0.612307j)
(-0.537378-0.395776j)
(-0.662524-0.0729504j)
(-0.609072+0.268515j)
(-0.392557+0.536281j)
(-0.0717798+0.660084j)
(0.267149+0.607468j)
(0.535204+0.392688j)
(0.660261+0.0727029j)
(0.608739-0.267832j)
(0.39324-0.537203j)
(0.0706776-0.662567j)
(-0.271234-0.608893j)
(-0.539845-0.390355j)
(-0.662151-0.0671468j)
(-0.605685+0.273442j)
(-0.387257+0.539272j)
(-0.0655647+0.659922j)
(0.272852+0.604338j)
(0.53829+0.387034j)
(0.660234+0.0660937j)
(0.605321-0.273521j)
(0.387383-0.540591j)
(0.0640931-0.662251j)
(-0.277033-0.605131j)
(-0.542734-0.384214j)
(-0.661539-0.060204j)
(-0.60169+0.278792j)
(-0.380798+0.541795j)
(-0.058968+0.658769j)
(0.277947+0.599782j)
(0.540383+0.38082j)
(0.658978+0.0596883j)
(0.601227-0.27815j)
(0.381505-0.542629j)
(0.0582598-0.661439j)
(-0.281652-0.601595j)
(-0.545262-0.379014j)
(-0.661089-0.0541586j)
(-0.598643+0.284136j)
(-0.375392+0.544912j)
(-0.0524862+0.658977j)
(0.283732+0.596317j)
(0.543756+0.374858j)
(0.65849+0.0528785j)
(0.597356-0.283887j)
(0.3753-0.54538j)
(0.0515134-0.660706j)
(-0.286851-0.597768j)
(-0.548389-0.373166j)
(-0.661164-0.0477536j)
(-0.595406+0.290134j)
(-0.369528+0.548584j)
(-0.0450048+0.659197j)
(0.290416+0.592764j)
(0.547824+0.367947j)
(0.65851+0.044915j)
(0.592843-0.290835j)
(0.367903-0.548899j)
(0.0432667-0.659987j)
(-0.29353-0.593195j)
(-0.551523-0.365747j)
(-0.660398-0.0397703j)
(-0.59075+0.296468j)
(-0.362536+0.551872j)
(-0.0373839+0.658404j)
(0.296688+0.588292j)
(0.550529+0.360885j)
(0.657187+0.0375738j)
(0.588034-0.296189j)
(0.361187-0.551181j)
(0.0366621-0.658424j)
(-0.29858-0.588692j)
(-0.553773-0.359872j)
(-0.659753-0.0335732j)
(-0.587496+0.301799j)
(-0.356792+0.555612j)
(-0.0303552+0.659153j)
(0.303803+0.585276j)
(0.555661+0.354418j)
(0.658323+0.0286391j)
(0.58429-0.304878j)
(0.353103-0.556833j)
(0.0267091-0.658969j)
(-0.307299-0.583556j)
(-0.558467-0.350924j)
(-0.659075-0.0234584j)
(-0.581829+0.309977j)
(-0.347781+0.559522j)
(-0.0207588+0.658048j)
(0.311436+0.57966j)
(0.559636+0.345735j)
(0.657317+0.0191023j)
(0.578792-0.312515j)
(0.344543-0.560493j)
(0.0173679-0.657942j)
(-0.314861-0.578111j)
(-0.562413-0.342507j)
(-0.658245-0.0144257j)
(-0.576459+0.317579j)
(-0.339328+0.563396j)
(-0.0113234+0.657208j)
(0.319127+0.574233j)
(0.563693+0.337025j)
(0.656485+0.0094803j)
(0.573187-0.320556j)
(0.335758-0.564599j)
(0.00753989-0.657013j)
(-0.32289-0.57232j)
(-0.566436-0.333276j)
(-0.657094-0.0044537j)
(-0.57062+0.325737j)
(-0.330247+0.567769j)
(-0.00105188+0.656518j)
(0.327987+0.568432j)
(0.568487+0.327246j)
(0.655736-0.00164035j)
(0.566485-0.330077j)
(0.32488-0.569603j)
(-0.00443578-0.65572j)
(-0.332584-0.565205j)
(-0.571193-0.322268j)
(-0.655837+0.00757689j)
(-0.563274+0.335462j)
(-0.319023+0.572577j)
(0.0111538+0.655015j)
(0.338107+0.560895j)
(0.573357+0.315663j)
(0.654017-0.014227j)
(0.558488-0.339943j)
(0.312865-0.573953j)
(-0.0168489-0.653404j)
(-0.34218-0.55684j)
(-0.575281-0.31031j)
(-0.653364+0.0201096j)
(-0.555118+0.345029j)
(-0.307019+0.576912j)
(0.0238841+0.653043j)
(0.348308+0.552608j)
(0.578415+0.303218j)
(0.652259-0.0279438j)
(0.550041-0.351276j)
(0.299479-0.579576j)
(-0.031647-0.651372j)
(-0.353888-0.547462j)
(-0.580484-0.295996j)
(-0.650371+0.0351305j)
(-0.545081+0.356617j)
(-0.292498+0.581802j)
(0.0389544+0.64999j)
(0.35997+0.542526j)
(0.583589+0.28861j)
(0.649444-0.0433176j)
(0.539733-0.363301j)
(0.284223-0.584954j)
(-0.0476065-0.648245j)
(-0.366227-0.536473j)
(-0.585685-0.280113j)
(-0.646982+0.0515325j)
(-0.533731+0.369046j)
(-0.276292+0.586967j)
(0.0565004+0.646344j)
(0.372758+0.530917j)
(0.588903+0.27185j)
(0.64562-0.0607489j)
(0.527617-0.37664j)
(0.26698-0.590451j)
(-0.0656204-0.644277j)
(-0.380062-0.523938j)
(-0.591462-0.26224j)
(-0.642896+0.0698812j)
(-0.520813+0.382913j)
(-0.25826+0.592588j)
(0.0742471+0.642122j)
(0.386788+0.517871j)
(0.59463+0.253444j)
(0.641401-0.079852j)
(0.514196-0.391369j)
(0.247711-0.596435j)
(-0.0855945-0.639641j)
(-0.395027-0.509675j)
(-0.597111-0.242101j)
(-0.63763+0.0903934j)
(-0.505837+0.398202j)
(-0.237252+0.598334j)
(0.0955585+0.636705j)
(0.40283+0.50246j)
(0.600914+0.231514j)
(0.635584-0.102384j)
(0.497485-0.408188j)
(0.22422-0.602574j)
(-0.109241-0.632694j)
(-0.412053-0.491362j)
(-0.602583-0.21753j)
(-0.629884+0.114553j)
(-0.4869+0.415157j)
(-0.212336+0.603599j)
(0.120157+0.628731j)
(0.420611+0.482906j)
(0.606882+0.205436j)
(0.627521-0.128539j)
(0.476804-0.427102j)
(0.19596-0.608443j)
(-0.136914-0.623174j)
(-0.431063-0.468483j)
(-0.606985-0.187884j)
(-0.617997+0.142361j)
(-0.462192+0.432933j)
(-0.181875+0.6061j)
(0.147397+0.615425j)
(0.437153+0.45756j)
(0.60834+0.174943j)
(0.613388-0.155804j)
(0.450709-0.443717j)
(0.165186-0.60961j)
(-0.164437-0.608696j)
(-0.447555-0.441941j)
(-0.607851-0.156283j)
(-0.602781+0.170113j)
(-0.435072+0.449543j)
(-0.15012+0.607014j)
(0.175928+0.600326j)
(0.454919+0.430319j)
(0.610457+0.141716j)
(0.59863-0.186446j)
(0.42159-0.463567j)
(0.128817-0.612119j)
(-0.198175-0.591537j)
(-0.468273-0.40897j)
(-0.608376-0.116352j)
(-0.582082+0.20524j)
(-0.398542+0.468837j)
(-0.108361+0.604395j)
(0.210272+0.576246j)
(0.471919+0.392063j)
(0.605462+0.10057j)
(0.573786-0.219207j)
(0.38435-0.479536j)
(0.0888651-0.608251j)
(-0.231206-0.569185j)
(-0.487145-0.373505j)
(-0.608623-0.075621j)
(-0.562953+0.242516j)
(-0.362772+0.493872j)
(-0.0627852+0.609953j)
(0.255294+0.558218j)
(0.504025+0.351859j)
(0.613513+0.0467834j)
(0.552023-0.272279j)
(0.336255-0.515373j)
(0.026692-0.614213j)
(-0.289414-0.541849j)
(-0.524455-0.318923j)
(-0.614202-0.00784301j)
(-0.534092+0.30666j)
(-0.304584+0.538946j)
(0.0145317+0.623451j)
(0.336783+0.53166j)
(0.569227+0.282313j)
(0.638729-0.0578504j)
(0.515743-0.389036j)
