(-0.00108189-0.00989449j)
(-0.000326812-0.0305493j)
(0.00171848-0.0363415j)
(0.00056018-0.0425436j)
(-0.00356262-0.0476973j)
(-0.00976997-0.0503101j)
(-0.016541-0.0497013j)
(-0.0223986-0.0458782j)
(-0.0258629-0.0395117j)
(-0.0261522-0.0322951j)
(-0.0230021-0.0259611j)
(-0.0173311-0.0218424j)
(-0.0103531-0.0207697j)
(-0.00382316-0.0229962j)
(0.000852008-0.0280603j)
(0.0026601-0.0345068j)
(0.00112769-0.0411123j)
(-0.00315148-0.0458081j)
(-0.0092686-0.0476306j)
(-0.0154779-0.0463262j)
(-0.0197811-0.042401j)
(-0.0215666-0.036817j)
(-0.0202836-0.0310292j)
(-0.0162636-0.0267536j)
(-0.0105107-0.0250491j)
(-0.00454766-0.0264389j)
(-0.000274116-0.0307247j)
(0.00137212-0.0366451j)
(-0.000313586-0.0427193j)
(-0.00496032-0.0474232j)
(-0.0112698-0.0495442j)
(-0.017888-0.048273j)
(-0.0233208-0.0436474j)
(-0.0259749-0.0368477j)
(-0.0250609-0.0293294j)
(-0.0206299-0.0230711j)
(-0.0136371-0.0195923j)
(-0.00578716-0.0197175j)
(0.00128909-0.023503j)
(0.00578235-0.030165j)
(0.00668902-0.0383524j)
(0.00370297-0.0461355j)
(-0.00229177-0.0514695j)
(-0.0100351-0.05333j)
(-0.0177876-0.0513613j)
(-0.0235999-0.0460676j)
(-0.0262438-0.0386869j)
(-0.0250322-0.0310783j)
(-0.0206003-0.0251799j)
(-0.0138617-0.0223757j)
(-0.0066358-0.0230867j)
(-0.000810623-0.0272431j)
(0.00221703-0.033674j)
(0.00169893-0.0407118j)
(-0.0021787-0.0465318j)
(-0.00837622-0.0494891j)
(-0.0156148-0.0489755j)
(-0.021563-0.044992j)
(-0.0247094-0.0384622j)
(-0.0241409-0.0310423j)
(-0.0199331-0.0246708j)
(-0.0128771-0.0211529j)
(-0.00485416-0.021452j)
(0.0022478-0.0258932j)
(0.00679761-0.0331092j)
(0.00745228-0.0418605j)
(0.0038305-0.0503734j)
(-0.0033946-0.0564389j)
(-0.0124209-0.0586739j)
(-0.0215031-0.0567557j)
(-0.0288194-0.0511059j)
(-0.0326218-0.0430577j)
(-0.0322242-0.0339128j)
(-0.027935-0.0263818j)
(-0.0208318-0.0220284j)
(-0.0129699-0.021652j)
(-0.00618685-0.0251685j)
(-0.00229058-0.0315214j)
(-0.00213757-0.0389596j)
(-0.00590617-0.0453545j)
(-0.0123591-0.0492274j)
(-0.0199593-0.0492553j)
(-0.0269721-0.0452759j)
(-0.0313731-0.0382359j)
(-0.0316644-0.0301511j)
(-0.0279239-0.0227075j)
(-0.0211282-0.0175448j)
(-0.0124437-0.0161749j)
(-0.00412437-0.0190828j)
(0.00202545-0.0256465j)
(0.00441347-0.0345419j)
(0.00243379-0.043568j)
(-0.00328693-0.0505457j)
(-0.0116569-0.0541626j)
(-0.0207825-0.0537955j)
(-0.0284077-0.0494444j)
(-0.0330169-0.0419773j)
(-0.0335342-0.0335415j)
(-0.0300813-0.0262302j)
(-0.0237881-0.0216624j)
(-0.0162134-0.0208323j)
(-0.00950856-0.0239815j)
(-0.00523174-0.0300698j)
(-0.00449137-0.0374654j)
(-0.0077133-0.0443322j)
(-0.0138798-0.0487671j)
(-0.0213815-0.049777j)
(-0.0284543-0.0469166j)
(-0.0332929-0.0410023j)
(-0.0346527-0.0335375j)
(-0.0322377-0.0263938j)
(-0.0265328-0.02141j)
(-0.0192386-0.0197236j)
(-0.0120793-0.0219408j)
(-0.00677207-0.027717j)
(-0.00494469-0.0354603j)
(-0.00738355-0.0434228j)
(-0.0133859-0.0494682j)
(-0.021547-0.0522621j)
(-0.0301204-0.0508795j)
(-0.0372259-0.0457076j)
(-0.041154-0.0378288j)
(-0.0411827-0.0290262j)
(-0.0372688-0.0215046j)
(-0.0303894-0.0168737j)
(-0.0224038-0.0160954j)
(-0.0152772-0.0190868j)
(-0.0107514-0.0250367j)
(-0.00975611-0.0322915j)
(-0.0124508-0.038895j)
(-0.0184047-0.0430944j)
(-0.0257329-0.0437486j)
(-0.0325357-0.0406945j)
(-0.0368505-0.0345011j)
(-0.0377462-0.0266681j)
(-0.0346292-0.0192805j)
(-0.0280632-0.0141091j)
(-0.0196796-0.0125479j)
(-0.0112661-0.0150563j)
(-0.00499419-0.0212765j)
(-0.00215051-0.0297837j)
(-0.00355762-0.0386218j)
(-0.0088022-0.0457053j)
(-0.0165571-0.0494136j)
(-0.0249049-0.0493744j)
(-0.0321501-0.0453604j)
(-0.0364567-0.0383763j)
(-0.0369808-0.0303411j)
(-0.0336114-0.0234626j)
(-0.0273731-0.0193558j)
(-0.0195391-0.0185529j)
(-0.012488-0.0217039j)
(-0.00794811-0.0278066j)
(-0.0069624-0.0353075j)
(-0.00989437-0.0422905j)
(-0.0157107-0.0470383j)
(-0.0230277-0.0484535j)
(-0.029924-0.0461624j)
(-0.0348345-0.0408066j)
(-0.0363274-0.0337677j)
(-0.0340598-0.0269656j)
(-0.0286658-0.0220725j)
(-0.0218517-0.0206957j)
(-0.0150448-0.0229936j)
(-0.0101789-0.0282787j)
(-0.0085037-0.0352281j)
(-0.0102978-0.0422917j)
(-0.015317-0.0475638j)
(-0.0227217-0.0496048j)
(-0.0301076-0.0479667j)
(-0.0354174-0.0428544j)
(-0.0375546-0.0357862j)
(-0.0358272-0.0282428j)
(-0.030552-0.0225133j)
(-0.0234767-0.0203517j)
(-0.0159349-0.0222567j)
(-0.00986478-0.027248j)
(-0.00712339-0.0352529j)
(-0.00855254-0.0437705j)
(-0.0138714-0.0507641j)
(-0.0219363-0.054535j)
(-0.0310627-0.0540321j)
(-0.0390319-0.0489852j)
(-0.0440025-0.0406961j)
(-0.0443974-0.0311427j)
(-0.0403746-0.022398j)
(-0.032535-0.0164013j)
(-0.0228419-0.014802j)
(-0.013581-0.0178648j)
(-0.00699217-0.0249893j)
(-0.00419051-0.0341573j)
(-0.00607828-0.0435267j)
(-0.0124961-0.0507838j)
(-0.0214532-0.0540866j)
(-0.0304694-0.0526311j)
(-0.0377532-0.0470126j)
(-0.0413975-0.0387881j)
(-0.0405126-0.0299508j)
(-0.035405-0.0224373j)
(-0.0273438-0.0183569j)
(-0.0184166-0.0187249j)
(-0.0107464-0.0234764j)
(-0.00637126-0.0313978j)
(-0.00638032-0.0405814j)
(-0.0102858-0.0487771j)
(-0.0175578-0.0539676j)
(-0.0268093-0.0548173j)
(-0.0353108-0.0512277j)
(-0.0410911-0.0441954j)
(-0.0427554-0.0354779j)
(-0.0397172-0.0271128j)
(-0.0329616-0.0212162j)
(-0.0243654-0.0192692j)
(-0.0159885-0.0217008j)
(-0.0098192-0.0280592j)
(-0.00757553-0.0365817j)
(-0.00990509-0.0451279j)
(-0.0161535-0.0515892j)
(-0.0245957-0.0542444j)
(-0.0333255-0.0524018j)
(-0.0399941-0.046579j)
(-0.0429869-0.0381041j)
(-0.0414892-0.0291263j)
(-0.0357281-0.0218632j)
(-0.0272155-0.0184816j)
(-0.0179645-0.0197903j)
(-0.00998268-0.0254215j)
(-0.0055265-0.0342764j)
(-0.00624841-0.0443207j)
(-0.0116914-0.053169j)
(-0.0206805-0.0585347j)
(-0.0312839-0.0592594j)
(-0.0413342-0.0552192j)
(-0.0484302-0.0471901j)
(-0.0508429-0.0368437j)
(-0.0483344-0.0266269j)
(-0.0416146-0.0186586j)
(-0.0322351-0.0146871j)
(-0.0226642-0.0156931j)
(-0.0148852-0.0209001j)
(-0.010701-0.028955j)
(-0.0108688-0.0377076j)
(-0.0149878-0.0448045j)
(-0.0219578-0.0487281j)
(-0.0296462-0.0486328j)
(-0.0361555-0.0447796j)
(-0.0396731-0.0382881j)
(-0.0393424-0.0309949j)
(-0.0351236-0.0252874j)
(-0.0284395-0.0225828j)
(-0.0211421-0.023787j)
(-0.015367-0.0286343j)
(-0.0128314-0.0361879j)
(-0.0143115-0.0442613j)
(-0.0199239-0.0508781j)
(-0.0283209-0.0541065j)
(-0.0377139-0.0530825j)
(-0.0457988-0.047664j)
(-0.0504413-0.0390202j)
(-0.0506282-0.0290999j)
(-0.0463523-0.0199628j)
(-0.0384165-0.0139813j)
(-0.0286263-0.0125825j)
(-0.0192596-0.0159331j)
(-0.0127443-0.0231393j)
(-0.0104851-0.0326051j)
(-0.0132329-0.0419105j)
(-0.0201894-0.0487822j)
(-0.0294667-0.0515906j)
(-0.0390252-0.0495321j)
(-0.0466564-0.0432787j)
(-0.0504463-0.0342152j)
(-0.0493997-0.0243959j)
(-0.0438742-0.0163344j)
(-0.0354567-0.0116058j)
(-0.0259876-0.0115605j)
(-0.0177947-0.0160864j)
(-0.0128803-0.0239078j)
(-0.0123615-0.0326903j)
(-0.0162484-0.0405215j)
(-0.0233603-0.0454403j)
(-0.031863-0.0462054j)
(-0.0395366-0.0428461j)
(-0.0443859-0.0361721j)
(-0.0453162-0.0280875j)
(-0.0419602-0.020624j)
(-0.0354236-0.0158247j)
(-0.0273118-0.0149485j)
(-0.0197889-0.0185084j)
(-0.0150517-0.0254419j)
(-0.0142809-0.0341905j)
(-0.0179862-0.0424292j)
(-0.0252577-0.0479993j)
(-0.0344694-0.0493746j)
(-0.0437008-0.0465119j)
(-0.0504332-0.0397375j)
(-0.0531564-0.0306306j)
(-0.0512844-0.0214844j)
(-0.045348-0.0145302j)
(-0.0368451-0.0113309j)
(-0.0281251-0.0128481j)
(-0.0213224-0.0185658j)
(-0.0183989-0.0269782j)
(-0.0201262-0.0360375j)
(-0.0263348-0.0435125j)
(-0.035582-0.0471571j)
(-0.0458929-0.0459044j)
(-0.0547274-0.0399144j)
(-0.0600845-0.0306606j)
(-0.060714-0.0199464j)
(-0.056556-0.0102663j)
(-0.0486481-0.00351465j)
(-0.0389269-0.00130266j)
(-0.0296764-0.00367877j)
(-0.0231168-0.0100342j)
(-0.0207372-0.0183182j)
(-0.0227494-0.0264571j)
(-0.0285368-0.0320649j)
(-0.0364968-0.03398j)
(-0.0443705-0.0315239j)
(-0.0499077-0.0254513j)
(-0.0516606-0.0172441j)
(-0.049042-0.00906611j)
(-0.0426267-0.0029487j)
(-0.03418-0.000688195j)
(-0.0256061-0.0027331j)
(-0.0191883-0.00879803j)
(-0.0165102-0.0170615j)
(-0.0182632-0.0256192j)
(-0.0239341-0.0320318j)
(-0.0320299-0.0346738j)
(-0.0403218-0.0327861j)
(-0.046912-0.0269396j)
(-0.0496547-0.018491j)
(-0.0477162-0.00949147j)
(-0.0415085-0.00227985j)
(-0.0321878+0.00100014j)
(-0.0221522-0.000524878j)
(-0.0139643-0.00648919j)
(-0.00943937-0.0157573j)
(-0.00958493-0.0263573j)
(-0.0145833-0.0356552j)
(-0.0234538-0.0416555j)
(-0.0338206-0.0428491j)
(-0.0432176-0.0388617j)
(-0.0495837-0.0309895j)
(-0.0514652-0.021374j)
(-0.0483933-0.0123034j)
(-0.0411367-0.00610307j)
(-0.0318747-0.00439703j)
(-0.0228961-0.00760841j)
(-0.0167509-0.015076j)
(-0.0151916-0.0245741j)
(-0.0186841-0.0338552j)
(-0.0264608-0.0404568j)
(-0.0367969-0.0425142j)
(-0.0469793-0.0393043j)
(-0.0546458-0.0314009j)
(-0.0577348-0.020702j)
(-0.0552872-0.0095946j)
(-0.0481323-0.000731976j)
(-0.0375423+0.00377005j)
(-0.0258771+0.00286189j)
(-0.0160543-0.0034391j)
(-0.0102997-0.0137044j)
(-0.0100312-0.0253462j)
(-0.0153573-0.0356986j)
(-0.024816-0.0422513j)
(-0.0362044-0.0437456j)
(-0.0468944-0.0397244j)
(-0.0545021-0.0312101j)
(-0.0571626-0.0203097j)
(-0.0543999-0.00961953j)
(-0.0471066-0.00152648j)
(-0.0372403+0.00186113j)
(-0.0272845+0.000236824j)
(-0.0195806-0.00577977j)
(-0.0160649-0.0144865j)
(-0.0175364-0.0234417j)
(-0.0233147-0.0302618j)
(-0.0316301-0.033063j)
(-0.0401764-0.0310345j)
(-0.046798-0.0249505j)
(-0.0495596-0.0163289j)
(-0.0476229-0.00726491j)
(-0.0414256-0.000293077j)
(-0.0323373+0.00279534j)
(-0.0229544+0.00108731j)
(-0.0155485-0.00507803j)
(-0.0122541-0.0140382j)
(-0.0138878-0.0234854j)
(-0.0201416-0.0308283j)
(-0.0295063-0.0338344j)
(-0.0394777-0.0316644j)
(-0.0473937-0.0248032j)
(-0.0510433-0.0145992j)
(-0.0491737-0.00339505j)
(-0.0419302+0.00593564j)
(-0.0308768+0.0111432j)
(-0.0184012+0.0105672j)
(-0.00739431+0.00426447j)
(-0.00039491-0.00646427j)
(0.000664473-0.0191564j)
(-0.00422177-0.0308444j)
(-0.0139214-0.0388759j)
(-0.0261134-0.0412626j)
(-0.037986-0.03766j)
(-0.0464185-0.0289333j)
(-0.0493585-0.0172117j)
(-0.0460969-0.00558113j)
(-0.0376332+0.00275785j)
(-0.0260124+0.0057191j)
(-0.0141112+0.00253566j)
(-0.00508919-0.00640957j)
(-0.00172834-0.0189444j)
(-0.00505811-0.0320774j)
(-0.0143907-0.0427023j)
(-0.0280605-0.0478901j)
(-0.0431009-0.0462507j)
(-0.0561487-0.0379196j)
(-0.0641784-0.0243823j)
(-0.0654627-0.00868121j)
(-0.0596813+0.00588709j)
(-0.0482036+0.0162972j)
(-0.0337659+0.0202943j)
(-0.019586+0.0172944j)
(-0.00885489+0.00812682j)
(-0.00398166-0.00457642j)
(-0.00576505-0.0175571j)
(-0.0136078-0.0277474j)
(-0.0254811-0.0326974j)
(-0.0382718-0.0311329j)
(-0.0485164-0.0235927j)
(-0.0538997-0.0118854j)
(-0.0528825+0.00104987j)
(-0.0459112+0.0121367j)
(-0.0346793+0.0186273j)
(-0.0217937+0.0191282j)
(-0.0101773+0.0134661j)
(-0.00269923+0.00325501j)
(-0.00118072-0.008978j)
(-0.00560835-0.0203345j)
(-0.0148299-0.028018j)
(-0.0263766-0.0302693j)
(-0.0372348-0.0265384j)
(-0.0448445-0.0180236j)
(-0.0473968-0.00706418j)
(-0.0443062+0.0035676j)
(-0.0363809+0.011327j)
(-0.0256235+0.0140321j)
(-0.0150278+0.0112983j)
(-0.00714682+0.00358025j)
(-0.00393853-0.00688919j)
(-0.00629739-0.0175121j)
(-0.0135696-0.0256347j)
(-0.0238505-0.0291426j)
(-0.0346491-0.0271942j)
(-0.0432313-0.0202838j)
(-0.0473488-0.0103063j)
(-0.046112+0.00028962j)
(-0.039789+0.00880456j)
(-0.030083+0.0130634j)
(-0.0197178+0.011987j)
(-0.0112888+0.00575157j)
(-0.00714816-0.00385116j)
(-0.00845611-0.0144717j)
(-0.0150387-0.023252j)
(-0.0254066-0.0277722j)
(-0.0371481-0.0266597j)
(-0.0473476-0.0199827j)
(-0.0532373-0.00906949j)
(-0.0535565+0.00366417j)
(-0.0482439+0.0153106j)
(-0.0383445+0.0232887j)
(-0.025845+0.0261506j)
(-0.0138181+0.0231192j)
(-0.00459531+0.0151857j)
(-0.000260085+0.00449318j)
(-0.00161625-0.00640316j)
(-0.00773247-0.0147336j)
(-0.0164801-0.0186535j)
(-0.0255258-0.0173836j)
(-0.0321648-0.0117499j)
(-0.0345955-0.00337145j)
(-0.0321848+0.00507253j)
(-0.0252024+0.0111143j)
(-0.0155528+0.0127564j)
(-0.00581989+0.0092098j)
(0.00125191+0.000828512j)
(0.00369528-0.0104746j)
(0.000560819-0.0221046j)
(-0.00764994-0.0313309j)
(-0.0194812-0.0360167j)
(-0.0321569-0.034821j)
(-0.0427421-0.0281104j)
(-0.0489383-0.0175012j)
(-0.049591-0.00528371j)
(-0.0446359+0.00540698j)
(-0.035489+0.0121659j)
(-0.0246866+0.0134727j)
(-0.0148081+0.00917897j)
(-0.00873737+0.000476606j)
(-0.0078747-0.0101517j)
(-0.0125344-0.0198901j)
(-0.0218801-0.0258924j)
(-0.0333272-0.0265163j)
(-0.0439124-0.0214344j)
(-0.0509253-0.0114753j)
(-0.0527458+0.00102012j)
(-0.0484905+0.0130749j)
(-0.0392121+0.0218119j)
(-0.0268005+0.0251138j)
(-0.0140907+0.0225706j)
(-0.00421602+0.0144577j)
(0.000506088+0.00269285j)
(-0.000884905-0.00974181j)
(-0.00792568-0.0197904j)
(-0.0186638-0.0250362j)
(-0.0308157-0.0243592j)
(-0.0410081-0.0179487j)
(-0.0465538-0.00737659j)
(-0.046373+0.00466299j)
(-0.040559+0.0151477j)
(-0.0303261+0.0216614j)
(-0.0182976+0.022619j)
(-0.00730407+0.0178082j)
(3.72231e-05+0.00848958j)
(0.00190024-0.00297087j)
(-0.00177574-0.0137874j)
(-0.0100348-0.0212269j)
(-0.0207376-0.023205j)
(-0.0308867-0.0195156j)
(-0.0376928-0.0112761j)
(-0.0392444-0.000516087j)
(-0.0352192+0.00976381j)
(-0.0263037+0.0169147j)
(-0.0144578+0.0188628j)
(-0.00281036+0.0147378j)
(0.00560629+0.00530539j)
(0.00887966-0.00726427j)
(0.0060336-0.0199626j)
(-0.00238643-0.0299952j)
(-0.0143203-0.0349024j)
(-0.0271039-0.0336039j)
(-0.0376468-0.0267436j)
(-0.0434939-0.0159427j)
(-0.0435058-0.00371945j)
(-0.0376937+0.00676396j)
(-0.0275038+0.0128849j)
(-0.0158183+0.0131655j)
(-0.00552383+0.00744896j)
(0.000572532-0.00256757j)
(0.000961468-0.0143255j)
(-0.00458546-0.0249286j)
(-0.0147477-0.0314424j)
(-0.0270541-0.0323635j)
(-0.0384276-0.0270738j)
(-0.0460617-0.0169352j)
(-0.0480717-0.00423437j)
(-0.0439168+0.00804338j)
(-0.034426+0.0170424j)
(-0.0218072+0.0206482j)
(-0.00903293+0.0178775j)
(0.000870228+0.00962009j)
(0.00545751-0.00196947j)
(0.00400485-0.0141134j)
(-0.00322372-0.0240244j)
(-0.0142486-0.029214j)
(-0.0262007-0.0283816j)
(-0.036127-0.0216959j)
(-0.0418661-0.0108372j)
(-0.0416696+0.00157356j)
(-0.0357883+0.0124155j)
(-0.0255612+0.01918j)
(-0.0134047+0.0202671j)
(-0.00220862+0.0156805j)
(0.00498894+0.00677157j)
(0.00690177-0.00430945j)
(0.00354547-0.0146311j)
(-0.00425851-0.0215731j)
(-0.014182-0.0234553j)
(-0.0235587-0.0198473j)
(-0.029898-0.0123133j)
(-0.0314639-0.00242266j)
(-0.0275004+0.00708663j)
(-0.0192028+0.0134808j)
(-0.00880039+0.0148377j)
(0.00111556+0.0108465j)
(0.00800222+0.00257226j)
(0.00999662-0.00804144j)
(0.0064912-0.0186355j)
(-0.00174298-0.0262754j)
(-0.0126845-0.028868j)
(-0.0236962-0.0257665j)
(-0.0317529-0.0176692j)
(-0.0349064-0.00666355j)
(-0.0321826+0.00467396j)
(-0.0243235+0.0133234j)
(-0.0131817+0.0170639j)
(-0.00141564+0.0148703j)
(0.00782177+0.00709716j)
(0.0121114-0.00440146j)
(0.0103476-0.0168951j)
(0.00268602-0.0270937j)
(-0.00947326-0.0324102j)
(-0.0231153-0.0314364j)
(-0.0348741-0.0244526j)
(-0.0421645-0.0126055j)
(-0.0432948+0.00163209j)
(-0.0377376+0.0148897j)
(-0.0268505+0.0243292j)
(-0.0131899+0.0278637j)
(0.000214218+0.0245702j)
(0.0103587+0.0157158j)
(0.0152212+0.00340484j)
(0.0135514-0.00909993j)
(0.00615475-0.0190451j)
(-0.00492261-0.0238424j)
(-0.0163449-0.0226647j)
(-0.0254995-0.0158304j)
(-0.0300068-0.00529955j)
(-0.0288365+0.00614181j)
(-0.0217933+0.0155957j)
(-0.0111417+0.0205855j)
(0.000832797+0.0197751j)
(0.0107763+0.0133685j)
(0.0167973+0.00257385j)
(0.0169502-0.00959572j)
(0.0115778-0.0203805j)
(0.00171711-0.0272226j)
(-0.00973865-0.0285172j)
(-0.020296-0.0241471j)
(-0.0272209-0.0157936j)
(-0.0291466-0.00534284j)
(-0.0254944+0.00449169j)
(-0.0177083+0.0110891j)
(-0.00794298+0.0126323j)
(0.0012151+0.00891871j)
(0.00691462+0.00092189j)
(0.00750828-0.0089401j)
(0.0030272-0.0182402j)
(-0.00568299-0.0240063j)
(-0.0164504-0.0244013j)
(-0.026437-0.019085j)
(-0.0328555-0.00907984j)
(-0.033747+0.00325683j)
(-0.0284052+0.014781j)
(-0.0178676+0.0227814j)
(-0.00435764+0.0251694j)
(0.00901589+0.0210935j)
(0.0191502+0.0111218j)
(0.0237036-0.00250982j)
(0.0215381-0.016969j)
(0.013185-0.02869j)
(0.000392005-0.0349118j)
(-0.0137553-0.034463j)
(-0.0258246-0.0275773j)
(-0.033175-0.0158309j)
(-0.0339213-0.00202203j)
(-0.0279697+0.0105275j)
(-0.0168824+0.0189286j)
(-0.0031372+0.0211517j)
(0.0100719+0.0167517j)
(0.0198329+0.00681634j)
(0.0239915-0.00593951j)
(0.0218379-0.018801j)
(0.0144428-0.028992j)
(0.00378373-0.0342381j)
(-0.00723723-0.0335632j)
(-0.0157232-0.02782j)
(-0.0198272-0.0190789j)
(-0.0184992-0.00992528j)
(-0.0122309-0.00325137j)
(-0.00318748-0.000964716j)
(0.00580165-0.00426303j)
(0.012121-0.0122597j)
(0.0139336-0.0228257j)
(0.0101909-0.0334709j)
(0.0017761-0.0409779j)
(-0.00952116-0.043618j)
(-0.020982-0.0404748j)
(-0.029652-0.0321687j)
(-0.033128-0.0205955j)
(-0.0304267-0.0086886j)
(-0.0216183+0.000379219j)
(-0.00899404+0.00423369j)
(0.00413206+0.00115255j)
(0.0146708-0.00836091j)
(0.0199262-0.0223235j)
(0.0181124-0.0378225j)
(0.00924942-0.0512191j)
(-0.00494707-0.0594861j)
(-0.0218595-0.0605489j)
(-0.0377123-0.0541492j)
(-0.0489284-0.0411995j)
(-0.0533475-0.0248998j)
(-0.0501106-0.00882383j)
(-0.0400566+0.00380281j)
(-0.0258977+0.0102219j)
(-0.0109079+0.00934618j)
(0.00202711+0.00169644j)
(0.00945358-0.0106986j)
(0.00966361-0.0247602j)
