(-0.0111192+0.00994158j)
(-0.0231763-0.0411053j)
(-0.0304374-0.0302114j)
(-0.0313967-0.0172364j)
(-0.0262099-0.0053464j)
(-0.0158016+0.00314078j)
(-0.00266039+0.00566901j)
(0.0102787+0.00147573j)
(0.019775-0.00817569j)
(0.0234382-0.0208819j)
(0.0208927-0.0337314j)
(0.0124307-0.0441823j)
(7.14667e-05-0.0491304j)
(-0.0128143-0.04722j)
(-0.023196-0.0394224j)
(-0.0285293-0.0276537j)
(-0.0273539-0.0146544j)
(-0.0204879-0.0030627j)
(-0.00845787+0.00392517j)
(0.00603299+0.00310023j)
(0.0183773-0.00385801j)
(0.0261918-0.016179j)
(0.0276177-0.0306515j)
(0.0220208-0.0441249j)
(0.0107082-0.0537035j)
(-0.0035848-0.0565123j)
(-0.0173998-0.0524736j)
(-0.0276452-0.0423281j)
(-0.0318021-0.0289799j)
(-0.0290538-0.0156091j)
(-0.0202797-0.00525853j)
(-0.00749964-0.000496715j)
(0.00587654-0.00275151j)
(0.0163015-0.0111597j)
(0.0211386-0.0236444j)
(0.0193112-0.0373402j)
(0.0109466-0.0482304j)
(-0.00187624-0.053557j)
(-0.0155468-0.0519846j)
(-0.0269204-0.0442056j)
(-0.0332544-0.0316473j)
(-0.0326397-0.0176589j)
(-0.0254152-0.00545819j)
(-0.0130443+0.00197116j)
(0.00155738+0.00236657j)
(0.0144984-0.00436719j)
(0.0224827-0.0167886j)
(0.023437-0.0313913j)
(0.0172123-0.0447958j)
(0.00517511-0.0536764j)
(-0.00982744-0.0554896j)
(-0.0241007-0.0499536j)
(-0.0338993-0.0378295j)
(-0.0366033-0.0225674j)
(-0.0316291-0.00773981j)
(-0.0200273+0.00294858j)
(-0.00472906+0.00677122j)
(0.0106062+0.00262524j)
(0.0220864-0.00829697j)
(0.0271729-0.0233895j)
(0.0241153-0.0392326j)
(0.0137806-0.0512458j)
(-0.00100863-0.0568448j)
(-0.0165353-0.0542955j)
(-0.0290333-0.0446087j)
(-0.0351419-0.0299213j)
(-0.0331609-0.0144406j)
(-0.0236001-0.00165835j)
(-0.00896257+0.00486676j)
(0.00702241+0.00324069j)
(0.0203203-0.00602162j)
(0.0277909-0.0207725j)
(0.0272532-0.0374129j)
(0.018598-0.0520188j)
(0.00377217-0.0609923j)
(-0.0134395-0.0621027j)
(-0.0292277-0.0550243j)
(-0.0399598-0.0415791j)
(-0.043123-0.0247799j)
(-0.03811-0.00859329j)
(-0.0262246+0.00298581j)
(-0.0107611+0.00773498j)
(0.0046806+0.00462732j)
(0.016303-0.00569586j)
(0.0212726-0.0199992j)
(0.0184785-0.0343088j)
(0.00887358-0.0451953j)
(-0.00510886-0.0497549j)
(-0.0194393-0.0467606j)
(-0.0304225-0.036606j)
(-0.035043-0.0220698j)
(-0.0319923-0.00671551j)
(-0.0215409+0.00552753j)
(-0.00612535+0.0114466j)
(0.0107517+0.00942156j)
(0.0248163-0.000631467j)
(0.0328121-0.0162317j)
(0.0324476-0.033563j)
(0.0241979-0.048815j)
(0.0100596-0.0585219j)
(-0.00691956-0.0604812j)
(-0.0227922-0.0543328j)
(-0.0335298-0.0415286j)
(-0.036893-0.0253354j)
(-0.0320956-0.00968388j)
(-0.0205564+0.00157639j)
(-0.00494769+0.00567657j)
(0.010399+0.00155246j)
(0.0218144-0.00953233j)
(0.0264701-0.0246115j)
(0.0232108-0.0402736j)
(0.012884-0.0521469j)
(-0.00204539-0.0578433j)
(-0.0178545-0.0556328j)
(-0.0308022-0.0461132j)
(-0.0375758-0.031753j)
(-0.0370509-0.015737j)
(-0.028882-0.00213191j)
(-0.0153794+0.00601011j)
(0.000127315+0.00654377j)
(0.0138881-0.000417262j)
(0.0224707-0.0127237j)
(0.0237447-0.027907j)
(0.0174765-0.0413564j)
(0.00533765-0.0498389j)
(-0.00923702-0.0515025j)
(-0.0230142-0.0456375j)
(-0.0322218-0.0337104j)
(-0.0343331-0.0185834j)
(-0.0289676-0.00389355j)
(-0.0167062+0.00659904j)
(-0.000817179+0.00996444j)
(0.0148623+0.00523899j)
(0.0267602-0.00650904j)
(0.0314937-0.0226486j)
(0.0280587-0.0389794j)
(0.0170302-0.0518396j)
(0.00145331-0.0582106j)
(-0.0154607-0.0562604j)
(-0.0294335-0.0465231j)
(-0.0369842-0.0311515j)
(-0.0363257-0.0139714j)
(-0.027371+0.00068599j)
(-0.012535+0.00944302j)
(0.00471826+0.0102403j)
(0.0205213+0.00243016j)
(0.03075-0.0121902j)
(0.0329911-0.0297372j)
(0.0267091-0.0463792j)
(0.0132582-0.0581484j)
(-0.00420016-0.0623736j)
(-0.0216122-0.058014j)
(-0.0349866-0.0461274j)
(-0.0410652-0.0295741j)
(-0.0387843-0.0122122j)
(-0.0290425+0.00184298j)
(-0.0139297+0.00955287j)
(0.0026436+0.00922793j)
(0.0166434+0.00114194j)
(0.0249411-0.0123655j)
(0.0254818-0.027787j)
(0.0186265-0.0413319j)
(0.00629741-0.0493207j)
(-0.00828516-0.0501796j)
(-0.0213477-0.043733j)
(-0.029283-0.0317255j)
(-0.0302801-0.0174909j)
(-0.0243821-0.0044451j)
(-0.0127558+0.00413373j)
(0.00136982+0.00597581j)
(0.0146075+0.000927896j)
(0.0238569-0.00994727j)
(0.0267763-0.0234375j)
(0.0227173-0.0366918j)
(0.0129474-0.0459039j)
(0.000399708-0.0493345j)
(-0.0119381-0.0461623j)
(-0.020827-0.0372529j)
(-0.023977-0.0254165j)
(-0.0208111-0.0137737j)
(-0.0122619-0.00537169j)
(-0.000465557-0.00228971j)
(0.0114725-0.00555012j)
(0.0199358-0.0144688j)
(0.0230349-0.0263043j)
(0.0200107-0.0382128j)
(0.011494-0.0470679j)
(-0.000513987-0.0508453j)
(-0.0127555-0.0484543j)
(-0.0226282-0.0404556j)
(-0.0276532-0.028716j)
(-0.0262083-0.0159488j)
(-0.0189028-0.00519767j)
(-0.00724113+0.000900567j)
(0.00592058+0.000771463j)
(0.0174832-0.00530237j)
(0.0249681-0.0161442j)
(0.0266973-0.029074j)
(0.0223293-0.0414647j)
(0.012749-0.0502891j)
(0.000399378-0.0536135j)
(-0.0116484-0.050765j)
(-0.0208373-0.0428589j)
(-0.0251272-0.0319628j)
(-0.0237396-0.0205359j)
(-0.0168561-0.0113159j)
(-0.00649169-0.00688833j)
(0.00455991-0.00817981j)
(0.0134726-0.0146815j)
(0.0180439-0.0249535j)
(0.0170363-0.036164j)
(0.0107349-0.0455909j)
(0.000493498-0.0510808j)
(-0.011378-0.0511683j)
(-0.0222639-0.045754j)
(-0.0295178-0.0357774j)
(-0.0312896-0.0234025j)
(-0.0276654-0.0118235j)
(-0.0192414-0.00305262j)
(-0.00775996+0.000756025j)
(0.00405966-0.000943512j)
(0.0135527-0.00768674j)
(0.0186935-0.0178574j)
(0.0185993-0.0288089j)
(0.013118-0.0381685j)
(0.00416584-0.0436972j)
(-0.00623788-0.0439506j)
(-0.0153765-0.0390677j)
(-0.0211527-0.0301808j)
(-0.0215944-0.0194601j)
(-0.0166926-0.0096038j)
(-0.00751592-0.00315174j)
(0.00381633-0.0017094j)
(0.0147381-0.00577056j)
(0.0226932-0.0144424j)
(0.025836-0.0257876j)
(0.023308-0.0372224j)
(0.0160375-0.0461077j)
(0.00559948-0.0503426j)
(-0.00505637-0.0489972j)
(-0.0134249-0.0428644j)
(-0.0176434-0.0335211j)
(-0.0166227-0.0237269j)
(-0.0106649-0.0159915j)
(-0.0014935-0.0123768j)
(0.00816899-0.014367j)
(0.0157006-0.0209174j)
(0.019146-0.030572j)
(0.0171283-0.0408546j)
(0.0105019-0.0489531j)
(0.000763834-0.0528852j)
(-0.00990184-0.0513641j)
(-0.0185646-0.0448011j)
(-0.0227644-0.0346292j)
(-0.0213948-0.0233678j)
(-0.0145547-0.0141132j)
(-0.00343117-0.0093464j)
(0.00894143-0.0105464j)
(0.0197254-0.0180662j)
(0.0260673-0.0300724j)
(0.0260518-0.0441644j)
(0.0193243-0.0573453j)
(0.00717661-0.0663304j)
(-0.00778844-0.0691049j)
(-0.0225587-0.0648568j)
(-0.033706-0.0546716j)
(-0.0391022-0.0408207j)
(-0.0376289-0.0262806j)
(-0.0297727-0.0143231j)
(-0.0175618-0.00779274j)
(-0.00419112-0.00793105j)
(0.0070165-0.014482j)
(0.0135264-0.0253968j)
(0.0136651-0.0377547j)
(0.0078381-0.0485105j)
(-0.00261041-0.0549097j)
(-0.0148508-0.0555162j)
(-0.0257843-0.050007j)
(-0.03286-0.0399197j)
(-0.0342817-0.0280445j)
(-0.0301648-0.0170633j)
(-0.0211921-0.00975913j)
(-0.0103284-0.00761932j)
(3.54721e-05-0.0110573j)
(0.00709649-0.0189471j)
(0.00914915-0.0292823j)
(0.00572588-0.0388892j)
(-0.00206399-0.0454807j)
(-0.0120525-0.047353j)
(-0.0216152-0.0439932j)
(-0.0285568-0.0364442j)
(-0.0306888-0.0261875j)
(-0.0276112-0.0161602j)
(-0.0202529-0.00875133j)
(-0.0101453-0.00562036j)
(0.000321351-0.0077247j)
(0.00833324-0.0145009j)
(0.0120936-0.0241041j)
(0.0107505-0.0342906j)
(0.0045699-0.0422635j)
(-0.00472638-0.046332j)
(-0.0149733-0.0453666j)
(-0.0235076-0.0395621j)
(-0.0278687-0.0300599j)
(-0.0269141-0.0194893j)
(-0.0211985-0.0106928j)
(-0.0115869-0.00552806j)
(-0.000490271-0.00556374j)
(0.00945405-0.0107378j)
(0.0160609-0.0202271j)
(0.017377-0.0318478j)
(0.0135904-0.0426282j)
(0.00521413-0.0504967j)
(-0.00563092-0.0535034j)
(-0.0165608-0.0514663j)
(-0.0251334-0.0451222j)
(-0.0299919-0.0357977j)
(-0.0300863-0.0256684j)
(-0.0259477-0.0169182j)
(-0.0185263-0.0114925j)
(-0.0100085-0.0100831j)
(-0.00231627-0.0125345j)
(0.00279743-0.0180151j)
(0.00402242-0.0245462j)
(0.00191569-0.0301952j)
(-0.00268075-0.0336965j)
(-0.0080296-0.0340068j)
(-0.0123828-0.031139j)
(-0.0142793-0.026146j)
(-0.0129754-0.0206357j)
(-0.00867826-0.0162432j)
(-0.00211577-0.0146499j)
(0.00507252-0.01647j)
(0.0105922-0.0221142j)
(0.0129865-0.0301616j)
(0.0113979-0.0387658j)
(0.00555998-0.0461256j)
(-0.00316228-0.0499612j)
(-0.0131975-0.0494566j)
(-0.0219817-0.0442554j)
(-0.0277197-0.0356787j)
(-0.0284345-0.0250361j)
(-0.0242939-0.0150884j)
(-0.0159345-0.00805301j)
(-0.00500941-0.00574315j)
(0.00579757-0.00889123j)
(0.013903-0.0166317j)
(0.0177666-0.0272819j)
(0.0163729-0.0383798j)
(0.0100625-0.0474855j)
(0.000717446-0.0527915j)
(-0.00991845-0.0527828j)
(-0.0190289-0.0481129j)
(-0.0246242-0.0402009j)
(-0.0255974-0.0307664j)
(-0.0218409-0.0219257j)
(-0.0145607-0.0164648j)
(-0.00576556-0.0153857j)
(0.00221972-0.0186716j)
(0.00749967-0.025297j)
(0.00844932-0.0336795j)
(0.00537521-0.0414324j)
(-0.00119069-0.0466956j)
(-0.00949542-0.0482431j)
(-0.0173437-0.0453989j)
(-0.0226917-0.0394382j)
(-0.0245977-0.0315064j)
(-0.0224088-0.0238744j)
(-0.0171254-0.0183551j)
(-0.00981843-0.0157669j)
(-0.0023592-0.0171788j)
(0.00316107-0.0218381j)
(0.00541884-0.0281397j)
(0.00441366-0.0347974j)
(0.000398844-0.0396451j)
(-0.00520614-0.0415561j)
(-0.0105341-0.0403238j)
(-0.014561-0.0364079j)
(-0.0155965-0.031222j)
(-0.0135407-0.0259682j)
(-0.00877607-0.0227763j)
(-0.00308119-0.022498j)
(0.00200686-0.0253649j)
(0.00524905-0.0308572j)
(0.00544328-0.0371675j)
(0.00213337-0.0433271j)
(-0.00378049-0.0472715j)
(-0.0109406-0.0476522j)
(-0.0176719-0.0446141j)
(-0.0221834-0.0387762j)
(-0.0233774-0.0314069j)
(-0.0208212-0.024261j)
(-0.0152341-0.0191575j)
(-0.00785616-0.0170243j)
(-0.000406623-0.0188133j)
(0.00533599-0.0237555j)
(0.00802901-0.0306072j)
(0.00766167-0.038061j)
(0.00403732-0.0441596j)
(-0.00213087-0.0480142j)
(-0.00928572-0.0488684j)
(-0.0154117-0.0462934j)
(-0.0197181-0.041475j)
(-0.0212704-0.0354642j)
(-0.019776-0.0296581j)
(-0.0159666-0.0253957j)
(-0.0108513-0.0237786j)
(-0.00550041-0.024653j)
(-0.00160336-0.0277025j)
(0.000227303-0.0326046j)
(-0.000468969-0.0373542j)
(-0.00341389-0.0413128j)
(-0.00775039-0.0433182j)
(-0.0126695-0.0432776j)
(-0.0170308-0.0408159j)
(-0.0196906-0.036556j)
(-0.0201138-0.0318463j)
(-0.0184593-0.0273384j)
(-0.0153311-0.0239534j)
(-0.011391-0.0225234j)
(-0.00742951-0.0227897j)
(-0.00425386-0.0247921j)
(-0.00271022-0.0280154j)
(-0.00292247-0.0310702j)
(-0.00447559-0.0333767j)
(-0.00690731-0.0342283j)
(-0.00902715-0.0336053j)
(-0.0105707-0.0316971j)
(-0.0108919-0.0291897j)
(-0.00947773-0.0267539j)
(-0.00701058-0.0252881j)
(-0.00369698-0.0247497j)
(-0.000349134-0.0256979j)
(0.0024581-0.028394j)
(0.00393092-0.0318934j)
(0.00364313-0.0357817j)
(0.00190446-0.0390913j)
(-0.00113749-0.0409644j)
(-0.00476936-0.0413299j)
(-0.00811958-0.0398033j)
(-0.0103347-0.0367909j)
(-0.0105183-0.0332283j)
(-0.00890437-0.0295937j)
(-0.00513399-0.0276327j)
(-0.000705183-0.0274698j)
(0.00376251-0.0295766j)
(0.0069012-0.0338884j)
(0.00811624-0.0395732j)
(0.00666213-0.0453714j)
(0.00236189-0.0501726j)
(-0.00351897-0.0528229j)
(-0.00997871-0.0527691j)
(-0.0155728-0.0500655j)
(-0.0197294-0.0452321j)
(-0.0214961-0.0392068j)
(-0.0202966-0.0335426j)
(-0.0168227-0.0290777j)
(-0.0120858-0.026909j)
(-0.0073427-0.027332j)
(-0.00381905-0.0295488j)
(-0.00201708-0.0331663j)
(-0.00253516-0.0369563j)
(-0.0046534-0.0397218j)
(-0.00789052-0.040554j)
(-0.0111585-0.0397474j)
(-0.013254-0.0372679j)
(-0.0139356-0.0340058j)
(-0.0127574-0.0306526j)
(-0.00994626-0.0286025j)
(-0.00636876-0.0283177j)
(-0.00318217-0.029939j)
(-0.00130817-0.0330143j)
(-0.00158685-0.0363909j)
(-0.00360125-0.0393935j)
(-0.0071342-0.0406926j)
(-0.0111504-0.0399199j)
(-0.0144754-0.0369505j)
(-0.0160553-0.0323781j)
(-0.0152678-0.0269761j)
(-0.0118943-0.0224246j)
(-0.00648445-0.0195604j)
(-0.000151455-0.0191297j)
(0.00595325-0.0215704j)
(0.0102493-0.0263867j)
(0.012085-0.0322877j)
(0.0113297-0.0381937j)
(0.00841534-0.042825j)
(0.00438118-0.0451836j)
(0.000431359-0.0455018j)
(-0.00305974-0.0441394j)
(-0.00469712-0.0414575j)
(-0.00429636-0.0387262j)
(-0.00247681-0.0372244j)
(-7.48346e-05-0.0374108j)
(0.00191402-0.0391595j)
(0.00263608-0.0418721j)
(0.00179046-0.0453663j)
(-0.000729144-0.0478565j)
(-0.00419801-0.0491177j)
(-0.00810536-0.0486813j)
(-0.0113375-0.0465288j)
(-0.0133461-0.043159j)
(-0.0134887-0.0394829j)
(-0.0118297-0.0364941j)
(-0.00925085-0.034891j)
(-0.00640965-0.0353361j)
(-0.00460327-0.0368043j)
(-0.00427881-0.0392856j)
(-0.00556746-0.0413297j)
(-0.00888839-0.0426183j)
(-0.012815-0.0416404j)
(-0.016306-0.0382573j)
(-0.0178061-0.0328926j)
(-0.0169228-0.0270015j)
(-0.0131453-0.0214494j)
(-0.00703195-0.017413j)
(0.000538468-0.0161539j)
(0.00846079-0.0185j)
(0.014786-0.0237958j)
(0.0182098-0.0313612j)
(0.0181497-0.0394625j)
(0.0147406-0.0464157j)
(0.00871533-0.0509361j)
(0.00175023-0.0518062j)
(-0.00450018-0.0491633j)
(-0.00845098-0.0434681j)
(-0.00901392-0.0368504j)
(-0.00547781-0.030641j)
(0.000724435-0.0268997j)
(0.00890136-0.0269364j)
(0.0166061-0.0308557j)
(0.0219625-0.0383951j)
(0.023535-0.0479815j)
(0.0211483-0.0581356j)
(0.0141845-0.0666058j)
(0.00437707-0.0712027j)
(-0.00682974-0.0713779j)
(-0.0164821-0.0668563j)
(-0.0234393-0.059067j)
(-0.0262434-0.0493058j)
(-0.0247723-0.0395809j)
(-0.0195158-0.0322262j)
(-0.0119679-0.0283388j)
(-0.00396842-0.0284058j)
(0.00282449-0.0322116j)
(0.00607085-0.0386677j)
(0.005458-0.0458416j)
(0.00145388-0.051704j)
(-0.00549626-0.0547945j)
(-0.0130003-0.0536832j)
(-0.0196162-0.048922j)
(-0.0234594-0.0412569j)
(-0.0235777-0.0322114j)
(-0.0198042-0.0236977j)
(-0.0123677-0.0176661j)
(-0.0033904-0.0150668j)
(0.00565273-0.0161195j)
(0.0135324-0.020891j)
